,X,latency,values.getpoints,values.averagepoint,values.rad,id,block,optimalr,optimalt,optimalp,time,timesensitivity,indexp
435,435,2371,35.11280363,13.45409259,0.398522446,c,5,0.434829521,2.413381872,18.74424128,2.371,-0.042381872,1.873258197
436,436,2163,-5,14.89800666,0.376711329,c,5,0.434829521,2.413381872,18.74424128,2.163,-0.250381872,-0.266748594
437,437,2574,5.394038834,13.65438124,0.396610402,c,5,0.434829521,2.413381872,18.74424128,2.574,0.160618128,0.287770455
438,438,2467,19.83722042,13.16847875,0.416345642,c,5,0.434829521,2.413381872,18.74424128,2.467,0.053618128,1.05831013
439,439,2223,-5,13.5389644,0.430562759,c,5,0.434829521,2.413381872,18.74424128,2.223,-0.190381872,-0.266748594
440,440,2335,35.99539548,12.56322943,0.443743915,c,5,0.434829521,2.413381872,18.74424128,2.335,-0.078381872,1.920344224
441,441,2420,27.39151234,13.73483773,0.396610402,c,5,0.434829521,2.413381872,18.74424128,2.42,0.006618128,1.461329479
442,442,2331,40.30036682,14.38515557,0.382431303,c,5,0.434829521,2.413381872,18.74424128,2.331,-0.082381872,2.150013234
443,443,2266,-5,15.56311972,0.383400725,c,5,0.434829521,2.413381872,18.74424128,2.266,-0.147381872,-0.266748594
444,444,2495,12.50416575,14.66907103,0.363393133,c,5,0.434829521,2.413381872,18.74424128,2.495,0.081618128,0.667093726
445,445,2505,12.53324091,14.57886665,0.387423263,c,5,0.434829521,2.413381872,18.74424128,2.505,0.091618128,0.668644877
446,446,2501,13.01958128,14.49704162,0.385734466,c,5,0.434829521,2.413381872,18.74424128,2.501,0.087618128,0.694590999
447,447,2421,27.14322418,14.44021622,0.387669578,c,5,0.434829521,2.413381872,18.74424128,2.421,0.007618128,1.448083375
448,448,2267,-5,14.910698,0.400425997,c,5,0.434829521,2.413381872,18.74424128,2.267,-0.146381872,-0.266748594
449,449,2521,10.08955639,14.19960164,0.383360794,c,5,0.434829521,2.413381872,18.74424128,2.521,0.107618128,0.538274995
450,450,2506,12.46909694,14.05787594,0.388758617,c,5,0.434829521,2.413381872,18.74424128,2.506,0.092618128,0.665222815
451,451,2076,-5,0,0.182626868,d,1,0.464124642,2.422104632,17.85922784,2.076,-0.346104632,-0.279967311
452,452,2400,12.74551976,-5,0.176708856,d,1,0.464124642,2.422104632,17.85922784,2.4,-0.022104632,0.71366578
453,453,2295,-5,3.872759879,0.35774608,d,1,0.464124642,2.422104632,17.85922784,2.295,-0.127104632,-0.279967311
454,454,2344,41.61992217,0.915173253,0.348199412,d,1,0.464124642,2.422104632,17.85922784,2.344,-0.078104632,2.330443541
455,455,2467,21.72145236,11.09136048,0.532568127,d,1,0.464124642,2.422104632,17.85922784,2.467,0.044895368,1.216259323
456,456,2516,16.40379704,13.21737886,0.519514846,d,1,0.464124642,2.422104632,17.85922784,2.516,0.093895368,0.91850539
457,457,2161,-5,13.74844856,0.700752419,d,1,0.464124642,2.422104632,17.85922784,2.161,-0.261104632,-0.279967311
458,458,2231,-5,11.07009876,0.701723029,d,1,0.464124642,2.422104632,17.85922784,2.231,-0.191104632,-0.279967311
459,459,2338,25.82601471,9.061336417,0.702256932,d,1,0.464124642,2.422104632,17.85922784,2.338,-0.084104632,1.44608798
460,460,2464,19.50643497,10.92407845,0.871603737,d,1,0.464124642,2.422104632,17.85922784,2.464,0.041895368,1.09223283
461,461,2273,-5,11.7823141,0.875669399,d,1,0.464124642,2.422104632,17.85922784,2.273,-0.149104632,-0.279967311
462,462,2332,21.9999289,10.25664918,0.880240377,d,1,0.464124642,2.422104632,17.85922784,2.332,-0.090104632,1.231852189
463,463,2451,17.9759981,11.23525583,1.053694155,d,1,0.464124642,2.422104632,17.85922784,2.451,0.028895368,1.006538371
464,464,2252,-5,11.75377446,1.044820267,d,1,0.464124642,2.422104632,17.85922784,2.252,-0.170104632,-0.279967311
465,465,2383,18.9524996,10.55707629,1.053454451,d,1,0.464124642,2.422104632,17.85922784,2.383,-0.039104632,1.061216071
466,466,2413,16.80748408,11.11677117,1.22969335,d,1,0.464124642,2.422104632,17.85922784,2.413,-0.009104632,0.941109225
467,467,2333,17.38795066,11.47244073,1.219725889,d,1,0.464124642,2.422104632,17.85922784,2.333,-0.089104632,0.973611559
468,468,2329,15.80124942,11.8204119,1.394674153,d,1,0.464124642,2.422104632,17.85922784,2.329,-0.093104632,0.884766663
469,469,2256,-5,12.04156954,1.394784416,d,1,0.464124642,2.422104632,17.85922784,2.256,-0.166104632,-0.279967311
470,470,NA,NA,NA,NA,d,1,NA,NA,NA,NA,NA,NA
471,471,2244,-5,10.79574161,1.394784416,d,1,0.464124642,2.422104632,17.85922784,2.244,-0.178104632,-0.279967311
472,472,2273,-5,10.04356344,1.394784416,d,1,0.464124642,2.422104632,17.85922784,2.273,-0.149104632,-0.279967311
473,473,2315,15.22601628,9.359765098,1.4708,d,1,0.464124642,2.422104632,17.85922784,2.315,-0.107104632,0.852557368
474,474,2354,8.908662962,9.614819497,0.1,d,1,0.464124642,2.422104632,17.85922784,2.354,-0.068104632,0.498826883
475,475,2142,-5,9.585396308,0.1,d,1,0.464124642,2.422104632,17.85922784,2.142,-0.280104632,-0.279967311
476,476,2216,-5,9.001980456,0.1,d,1,0.464124642,2.422104632,17.85922784,2.216,-0.206104632,-0.279967311
477,477,2337,38.44455166,8.463442746,0.1,d,1,0.464124642,2.422104632,17.85922784,2.337,-0.085104632,2.152643552
478,478,2143,-5,9.573854187,0.174672199,d,1,0.464124642,2.422104632,17.85922784,2.143,-0.279104632,-0.279967311
479,479,2156,-5,9.053359395,0.174270431,d,1,0.464124642,2.422104632,17.85922784,2.156,-0.266104632,-0.279967311
480,480,2233,-5,8.568760795,0.1798535,d,1,0.464124642,2.422104632,17.85922784,2.233,-0.189104632,-0.279967311
481,481,1938,-5,NA,0.181196682,d,2,0.464124642,2.422104632,17.85922784,1.938,-0.484104632,-0.279967311
482,482,2265,-5,-5,0.183371234,d,2,0.464124642,2.422104632,17.85922784,2.265,-0.157104632,-0.279967311
483,483,2294,-5,-5,0.534955074,d,2,0.464124642,2.422104632,17.85922784,2.294,-0.128104632,-0.279967311
484,484,2510,17.22442826,-5,0.528624503,d,2,0.464124642,2.422104632,17.85922784,2.51,0.087895368,0.964455374
485,485,2462,22.23089062,0.556107064,0.53384458,d,2,0.464124642,2.422104632,17.85922784,2.462,0.039895368,1.244784535
486,486,2155,-5,4.891063776,0.526266599,d,2,0.464124642,2.422104632,17.85922784,2.155,-0.267104632,-0.279967311
487,487,2459,22.53212673,3.242553147,0.535065595,d,2,0.464124642,2.422104632,17.85922784,2.459,0.036895368,1.261651788
488,488,2497,19.31561749,5.998206515,0.704237127,d,2,0.464124642,2.422104632,17.85922784,2.497,0.074895368,1.081548299
489,489,2122,-5,7.662882887,0.533062531,d,2,0.464124642,2.422104632,17.85922784,2.122,-0.300104632,-0.279967311
490,490,2319,32.11212285,6.2558959,0.52936344,d,2,0.464124642,2.422104632,17.85922784,2.319,-0.103104632,1.798068939
491,491,2340,25.74523128,8.841518594,0.70414423,d,2,0.464124642,2.422104632,17.85922784,2.34,-0.082104632,1.441564636
492,492,2460,19.09260348,10.37821975,0.369906067,d,2,0.464124642,2.422104632,17.85922784,2.46,0.037895368,1.069060972
493,493,2434,23.77092583,11.10441839,0.356219655,d,2,0.464124642,2.422104632,17.85922784,2.434,0.011895368,1.331016438
494,494,2329,31.28910762,12.07876512,0.543400117,d,2,0.464124642,2.422104632,17.85922784,2.329,-0.093104632,1.751985467
495,495,2395,28.52017292,13.45093244,0.524281457,d,2,0.464124642,2.422104632,17.85922784,2.395,-0.027104632,1.596943226
496,496,2307,19.48292006,14.45554847,1.046354162,d,2,0.464124642,2.422104632,17.85922784,2.307,-0.115104632,1.090916149
497,497,2102,-5,14.7697592,0.701050659,d,2,0.464124642,2.422104632,17.85922784,2.102,-0.320104632,-0.279967311
498,498,2234,-5,13.60683218,0.710985686,d,2,0.464124642,2.422104632,17.85922784,2.234,-0.188104632,-0.279967311
499,499,2516,18.18262307,12.57311929,0.717083582,d,2,0.464124642,2.422104632,17.85922784,2.516,0.093895368,1.018108019
500,500,2085,-5,12.86835633,0.525134067,d,2,0.464124642,2.422104632,17.85922784,2.085,-0.337104632,-0.279967311
501,501,2499,18.5153567,11.97493851,0.538420835,d,2,0.464124642,2.422104632,17.85922784,2.499,0.076895368,1.036738927
502,502,2450,18.04380192,12.286387,1.048607626,d,2,0.464124642,2.422104632,17.85922784,2.45,0.027895368,1.010334942
503,503,2165,-5,12.54808767,1.053654218,d,2,0.464124642,2.422104632,17.85922784,2.165,-0.257104632,-0.279967311
504,504,2313,32.23619318,11.78512734,0.528571713,d,2,0.464124642,2.422104632,17.85922784,2.313,-0.109104632,1.805016066
505,505,2384,29.26600521,12.63725508,0.527001775,d,2,0.464124642,2.422104632,17.85922784,2.384,-0.038104632,1.638704958
506,506,2449,23.49754486,13.30240509,0.539811598,d,2,0.464124642,2.422104632,17.85922784,2.449,0.026895368,1.315708891
507,507,2501,18.0883622,13.69452585,0.524595652,d,2,0.464124642,2.422104632,17.85922784,2.501,0.078895368,1.012830026
508,508,2462,22.22413544,13.85726053,0.529989631,d,2,0.464124642,2.422104632,17.85922784,2.462,0.039895368,1.244406289
509,509,2506,17.61739868,14.15607749,0.527503835,d,2,0.464124642,2.422104632,17.85922784,2.506,0.083895368,0.986459148
510,510,2304,43.69138586,14.27543339,0.357268606,d,2,0.464124642,2.422104632,17.85922784,2.304,-0.118104632,2.446431965
511,511,2280,-5,NA,0.361389837,d,3,0.464124642,2.422104632,17.85922784,2.28,-0.142104632,-0.279967311
512,512,2466,17.21679926,-5,0.357405794,d,3,0.464124642,2.422104632,17.85922784,2.466,0.043895368,0.9640282
513,513,2482,20.1057432,6.108399629,0.524960002,d,3,0.464124642,2.422104632,17.85922784,2.482,0.059895368,1.125790173
514,514,2238,-5,10.77418082,0.712844039,d,3,0.464124642,2.422104632,17.85922784,2.238,-0.184104632,-0.279967311
515,515,2404,23.83672639,6.830635615,0.711459126,d,3,0.464124642,2.422104632,17.85922784,2.404,-0.018104632,1.334700839
516,516,2496,18.74654748,10.23185377,0.533201414,d,3,0.464124642,2.422104632,17.85922784,2.496,0.073895368,1.049684099
517,517,2177,-5,11.65096939,0.701483536,d,3,0.464124642,2.422104632,17.85922784,2.177,-0.245104632,-0.279967311
518,518,2395,24.1835714,9.272259476,0.710368431,d,3,0.464124642,2.422104632,17.85922784,2.395,-0.027104632,1.354121892
519,519,2359,30.73941333,11.13617347,0.528805621,d,3,0.464124642,2.422104632,17.85922784,2.359,-0.063104632,1.72120618
520,520,2224,-5,13.31431123,0.707541674,d,3,0.464124642,2.422104632,17.85922784,2.224,-0.198104632,-0.279967311
521,521,2470,20.79951303,11.48288011,0.710647833,d,3,0.464124642,2.422104632,17.85922784,2.47,0.047895368,1.164636748
522,522,2433,20.28167213,12.32984674,0.881705049,d,3,0.464124642,2.422104632,17.85922784,2.433,0.010895368,1.135641043
523,523,2364,25.07566607,12.99249885,0.711560044,d,3,0.464124642,2.422104632,17.85922784,2.364,-0.058104632,1.404073362
524,524,2358,30.20378476,13.92197325,0.544551708,d,3,0.464124642,2.422104632,17.85922784,2.358,-0.064104632,1.691214482
525,525,2354,38.60899464,15.08495979,0.373497146,d,3,0.464124642,2.422104632,17.85922784,2.354,-0.068104632,2.161851284
526,526,2421,26.71978317,16.65322878,0.360761708,d,3,0.464124642,2.422104632,17.85922784,2.421,-0.001104632,1.49613317
527,527,2103,-5,17.28238843,0.359232991,d,3,0.464124642,2.422104632,17.85922784,2.103,-0.319104632,-0.279967311
528,528,2483,14.68247137,15.9716597,0.36625556,d,3,0.464124642,2.422104632,17.85922784,2.483,0.060895368,0.822122406
529,529,2468,21.59581505,15.90003812,0.527245032,d,3,0.464124642,2.422104632,17.85922784,2.468,0.045895368,1.209224455
530,530,2399,27.73576335,16.19981586,0.543542538,d,3,0.464124642,2.422104632,17.85922784,2.399,-0.023104632,1.553021418
531,531,2361,25.1398711,16.77661323,0.711846873,d,3,0.464124642,2.422104632,17.85922784,2.361,-0.061104632,1.407668424
532,532,2275,-5,17.17486361,0.5496419,d,3,0.464124642,2.422104632,17.85922784,2.275,-0.147104632,-0.279967311
533,533,2389,28.30249227,16.16691526,0.548741083,d,3,0.464124642,2.422104632,17.85922784,2.389,-0.033104632,1.584754533
534,534,2307,32.02523892,16.69454904,0.534395477,d,3,0.464124642,2.422104632,17.85922784,2.307,-0.115104632,1.793204007
535,535,2164,-5,17.33332779,0.711101515,d,3,0.464124642,2.422104632,17.85922784,2.164,-0.258104632,-0.279967311
536,536,2240,-5,16.43999468,0.708152787,d,3,0.464124642,2.422104632,17.85922784,2.24,-0.182104632,-0.279967311
537,537,2447,21.95743824,15.6153795,0.712511634,d,3,0.464124642,2.422104632,17.85922784,2.447,0.024895368,1.229472989
538,538,2283,-5,15.85027056,0.528689833,d,3,0.464124642,2.422104632,17.85922784,2.283,-0.139104632,-0.279967311
539,539,2538,14.68858727,15.10561804,0.539672674,d,3,0.464124642,2.422104632,17.85922784,2.538,0.115895368,0.822464857
540,540,2376,29.46858549,15.09123767,0.537516751,d,3,0.464124642,2.422104632,17.85922784,2.376,-0.046104632,1.650048129
541,541,2390,28.81754567,NA,0.527470584,d,4,0.464124642,2.422104632,17.85922784,2.39,-0.032104632,1.613594156
542,542,2454,21.7062831,28.81754567,0.703889012,d,4,0.464124642,2.422104632,17.85922784,2.454,0.031895368,1.215409944
543,543,2250,-5,25.26191438,0.521743511,d,4,0.464124642,2.422104632,17.85922784,2.25,-0.172104632,-0.279967311
544,544,2435,24.89561936,15.17460959,0.530639861,d,4,0.464124642,2.422104632,17.85922784,2.435,0.012895368,1.393991923
545,545,2292,-5,17.60486203,0.713204645,d,4,0.464124642,2.422104632,17.85922784,2.292,-0.130104632,-0.279967311
546,546,2434,22.61540648,13.08388963,0.709354604,d,4,0.464124642,2.422104632,17.85922784,2.434,0.011895368,1.266314909
547,547,2386,34.03033867,14.67247577,0.357600167,d,4,0.464124642,2.422104632,17.85922784,2.386,-0.036104632,1.905476484
548,548,2408,29.46578349,17.43788476,0.357879405,d,4,0.464124642,2.422104632,17.85922784,2.408,-0.014104632,1.649891236
549,549,2369,37.2750584,18.9413721,0.355828266,d,4,0.464124642,2.422104632,17.85922784,2.369,-0.053104632,2.087159576
550,550,2296,-5,20.97844835,0.35392062,d,4,0.464124642,2.422104632,17.85922784,2.296,-0.126104632,-0.279967311
551,551,2514,8.981106882,18.38060352,0.352990388,d,4,0.464124642,2.422104632,17.85922784,2.514,0.091895368,0.502883269
552,552,2285,-5,17.52610382,0.523775711,d,4,0.464124642,2.422104632,17.85922784,2.285,-0.137104632,-0.279967311
553,553,2475,20.87834813,15.6489285,0.529076703,d,4,0.464124642,2.422104632,17.85922784,2.475,0.052895368,1.169050998
554,554,2247,-5,16.05119155,0.349676254,d,4,0.464124642,2.422104632,17.85922784,2.247,-0.175104632,-0.279967311
555,555,2145,-5,14.54753501,0.356550425,d,4,0.464124642,2.422104632,17.85922784,2.145,-0.277104632,-0.279967311
556,556,2289,-5,13.24436601,0.355543574,d,4,0.464124642,2.422104632,17.85922784,2.289,-0.133104632,-0.279967311
557,557,2562,4.237611837,12.10409314,0.356368753,d,4,0.464124642,2.422104632,17.85922784,2.562,0.139895368,0.237278558
558,558,2443,24.12636525,11.64135894,0.530318834,d,4,0.464124642,2.422104632,17.85922784,2.443,0.020895368,1.350918722
559,559,2549,13.61396436,12.3349704,0.538221702,d,4,0.464124642,2.422104632,17.85922784,2.549,0.126895368,0.762293
560,560,2315,31.8931247,12.40228587,0.535595279,d,4,0.464124642,2.422104632,17.85922784,2.315,-0.107104632,1.785806474
561,561,2409,29.20795365,13.37682782,0.353703146,d,4,0.464124642,2.422104632,17.85922784,2.409,-0.013104632,1.63545445
562,562,2322,43.27470518,14.13069095,0.354308406,d,4,0.464124642,2.422104632,17.85922784,2.322,-0.100104632,2.423100571
563,563,2262,-5,15.45541887,0.358347479,d,4,0.464124642,2.422104632,17.85922784,2.262,-0.160104632,-0.279967311
564,564,2520,7.309494432,14.56605283,0.340381939,d,4,0.464124642,2.422104632,17.85922784,2.52,0.097895368,0.409283901
565,565,2298,-5,14.26369623,0.527584733,d,4,0.464124642,2.422104632,17.85922784,2.298,-0.124104632,-0.279967311
566,566,2483,19.95714988,13.49314838,0.521246951,d,4,0.464124642,2.422104632,17.85922784,2.483,0.060895368,1.117469919
567,567,2444,22.23754862,13.74176383,0.70187202,d,4,0.464124642,2.422104632,17.85922784,2.444,0.021895368,1.245157339
568,568,2330,32.03390827,14.05642252,0.525583794,d,4,0.464124642,2.422104632,17.85922784,2.33,-0.092104632,1.793689434
569,569,2471,16.78926532,14.69847558,0.365747301,d,4,0.464124642,2.422104632,17.85922784,2.471,0.048895368,0.940089094
570,570,2310,42.98883939,14.77057178,0.363445718,d,4,0.464124642,2.422104632,17.85922784,2.31,-0.112104632,2.407093956
571,571,2243,-5,NA,0.384331913,d,5,0.464124642,2.422104632,17.85922784,2.243,-0.179104632,-0.279967311
572,572,2458,22.63175312,-5,0.531309731,d,5,0.464124642,2.422104632,17.85922784,2.458,0.035895368,1.267230214
573,573,2445,23.95252234,8.815876558,0.525724967,d,5,0.464124642,2.422104632,17.85922784,2.445,0.022895368,1.341184656
574,574,2312,31.95770402,13.86142515,0.534955074,d,5,0.464124642,2.422104632,17.85922784,2.312,-0.110104632,1.789422494
575,575,2242,-5,18.38549487,0.532504098,d,5,0.464124642,2.422104632,17.85922784,2.242,-0.180104632,-0.279967311
576,576,2422,25.94336656,13.7083959,0.541064246,d,5,0.464124642,2.422104632,17.85922784,2.422,-0.000104632,1.452658916
577,577,2464,22.03077585,15.74755767,0.53446325,d,5,0.464124642,2.422104632,17.85922784,2.464,0.041895368,1.233579416
578,578,2433,25.11381121,16.64516027,0.527795586,d,5,0.464124642,2.422104632,17.85922784,2.433,0.010895368,1.40620924
579,579,2150,-5,17.70374164,0.359707,d,5,0.464124642,2.422104632,17.85922784,2.15,-0.272104632,-0.279967311
580,580,2217,-5,15.18110368,0.35392062,d,5,0.464124642,2.422104632,17.85922784,2.217,-0.205104632,-0.279967311
581,581,2312,42.5888706,13.16299331,0.367173834,d,5,0.464124642,2.422104632,17.85922784,2.312,-0.110104632,2.384698319
582,582,2252,-5,15.83807306,0.368862071,d,5,0.464124642,2.422104632,17.85922784,2.252,-0.170104632,-0.279967311
583,583,2240,-5,14.10156697,0.52594873,d,5,0.464124642,2.422104632,17.85922784,2.24,-0.182104632,-0.279967311
584,584,2450,23.43429267,12.63221567,0.530697584,d,5,0.464124642,2.422104632,17.85922784,2.45,0.027895368,1.312167182
585,585,2345,31.26425275,13.4037926,0.531724067,d,5,0.464124642,2.422104632,17.85922784,2.345,-0.077104632,1.750593756
586,586,2518,16.63557791,14.59448994,0.539725538,d,5,0.464124642,2.422104632,17.85922784,2.518,0.095895368,0.931483604
587,587,2405,27.5882397,14.72205794,0.529589599,d,5,0.464124642,2.422104632,17.85922784,2.405,-0.017104632,1.544761058
588,588,2369,37.10576939,15.47889216,0.359647094,d,5,0.464124642,2.422104632,17.85922784,2.369,-0.053104632,2.077680498
589,589,1909,-5,16.68038534,0.527533616,d,5,0.464124642,2.422104632,17.85922784,1.909,-0.513104632,-0.279967311
590,590,2373,29.65804901,15.53931243,0.537284714,d,5,0.464124642,2.422104632,17.85922784,2.373,-0.049104632,1.660656848
591,591,2203,-5,16.24524926,0.35708362,d,5,0.464124642,2.422104632,17.85922784,2.203,-0.219104632,-0.279967311
592,592,2417,27.53882066,15.23357072,0.35877067,d,5,0.464124642,2.422104632,17.85922784,2.417,-0.005104632,1.541993915
593,593,2483,20.11417098,15.79290026,0.536247063,d,5,0.464124642,2.422104632,17.85922784,2.483,0.060895368,1.126262074
594,594,2366,37.65230367,15.9807816,0.35877067,d,5,0.464124642,2.422104632,17.85922784,2.366,-0.056104632,2.108282844
595,595,2383,28.97530537,16.88376168,0.539043985,d,5,0.464124642,2.422104632,17.85922784,2.383,-0.039104632,1.622427668
596,596,2185,-5,17.36742343,0.363291435,d,5,0.464124642,2.422104632,17.85922784,2.185,-0.237104632,-0.279967311
597,597,2302,42.67758041,16.50713792,0.368285562,d,5,0.464124642,2.422104632,17.85922784,2.302,-0.120104632,2.389665488
598,598,2466,17.61850834,17.47641356,0.363978957,d,5,0.464124642,2.422104632,17.85922784,2.466,0.043895368,0.986521282
599,599,2553,5.693686183,17.48148838,0.369102737,d,5,0.464124642,2.422104632,17.85922784,2.553,0.130895368,0.318809202
600,600,2282,-5,17.07501244,0.531903891,d,5,0.464124642,2.422104632,17.85922784,2.282,-0.140104632,-0.279967311
601,601,2172,-5,0,0.348150849,e,1,0.425642525,2.41064553,19.04717467,2.172,-0.23864553,-0.262506124
602,602,2513,9.26653378,-5,0.355112708,e,1,0.425642525,2.41064553,19.04717467,2.513,0.10235447,0.486504374
603,603,2308,32.48392486,2.13326689,0.524281457,e,1,0.425642525,2.41064553,19.04717467,2.308,-0.10264553,1.705445843
604,604,2304,44.21520146,12.25015288,0.351903825,e,1,0.425642525,2.41064553,19.04717467,2.304,-0.10664553,2.321352233
605,605,2414,27.97802742,20.24141502,0.347385963,e,1,0.425642525,2.41064553,19.04717467,2.414,0.00335447,1.468880708
606,606,2364,38.01548812,21.7887375,0.1798535,e,1,0.425642525,2.41064553,19.04717467,2.364,-0.04664553,1.995859689
607,607,2185,-5,24.49319594,0.182450054,e,1,0.425642525,2.41064553,19.04717467,2.185,-0.22564553,-0.262506124
608,608,2408,9.015971769,20.27988223,0.175084061,e,1,0.425642525,2.41064553,19.04717467,2.408,-0.00264553,0.473349561
609,609,2486,13.43926603,18.87189343,0.355543574,e,1,0.425642525,2.41064553,19.04717467,2.486,0.07535447,0.705577928
610,610,2431,24.19230847,18.26826816,0.350166676,e,1,0.425642525,2.41064553,19.04717467,2.431,0.02035447,1.270125826
611,611,2356,44.00419262,18.86067219,0.173452985,e,1,0.425642525,2.41064553,19.04717467,2.356,-0.05464553,2.310274011
612,612,2261,-5,21.14644677,0.1798535,e,1,0.425642525,2.41064553,19.04717467,2.261,-0.14964553,-0.262506124
613,613,2413,9.099466508,18.96757621,0.182953064,e,1,0.425642525,2.41064553,19.04717467,2.413,0.00235447,0.477733137
614,614,2322,32.03848768,18.20849085,0.529753238,e,1,0.425642525,2.41064553,19.04717467,2.322,-0.08864553,1.682059845
615,615,2248,-5,19.19634776,0.343569941,e,1,0.425642525,2.41064553,19.04717467,2.248,-0.16264553,-0.262506124
616,616,2364,37.01799657,17.58325791,0.175141683,e,1,0.425642525,2.41064553,19.04717467,2.364,-0.04664553,1.943490161
617,617,2135,-5,18.79792908,0.171680263,e,1,0.425642525,2.41064553,19.04717467,2.135,-0.27564553,-0.262506124
618,618,2194,-5,17.3980509,0.355341622,e,1,0.425642525,2.41064553,19.04717467,2.194,-0.21664553,-0.262506124
619,619,2476,14.33074946,16.15371474,0.343293482,e,1,0.425642525,2.41064553,19.04717467,2.476,0.06535447,0.7523819
620,620,2217,-5,16.0577692,0.342208058,e,1,0.425642525,2.41064553,19.04717467,2.217,-0.19364553,-0.262506124
621,621,2482,14.06450469,15.00488074,0.354567052,e,1,0.425642525,2.41064553,19.04717467,2.482,0.07135447,0.738403723
622,622,2514,16.71686121,14.96010093,0.524130214,e,1,0.425642525,2.41064553,19.04717467,2.514,0.10335447,0.877655689
623,623,2182,-5,15.03995367,0.522292407,e,1,0.425642525,2.41064553,19.04717467,2.182,-0.22864553,-0.262506124
624,624,2327,31.89718647,14.16865133,0.530432317,e,1,0.425642525,2.41064553,19.04717467,2.327,-0.08364553,1.674641359
625,625,2194,-5,14.9073403,0.346632296,e,1,0.425642525,2.41064553,19.04717467,2.194,-0.21664553,-0.262506124
626,626,2321,75.60407543,14.11104668,0.166970169,e,1,0.425642525,2.41064553,19.04717467,2.321,-0.08964553,3.969306563
627,627,2183,-5,16.47616317,0.178793055,e,1,0.425642525,2.41064553,19.04717467,2.183,-0.22764553,-0.262506124
628,628,2319,74.34380923,15.68074972,0.174901294,e,1,0.425642525,2.41064553,19.04717467,2.319,-0.09164553,3.903141044
629,629,2353,47.9195416,17.77585899,0.184125457,e,1,0.425642525,2.41064553,19.04717467,2.353,-0.05764553,2.515834628
630,630,2280,-5,18.81529632,0.171680263,e,1,0.425642525,2.41064553,19.04717467,2.28,-0.13064553,-0.262506124
631,631,2197,-5,NA,0.17656524,e,2,0.425642525,2.41064553,19.04717467,2.197,-0.21364553,-0.262506124
632,632,2382,21.02905139,-5,0.169894404,e,2,0.425642525,2.41064553,19.04717467,2.382,-0.02864553,1.104050955
633,633,2176,-5,8.014525694,0.17728564,e,2,0.425642525,2.41064553,19.04717467,2.176,-0.23464553,-0.262506124
634,634,2296,-5,3.676350463,0.171148605,e,2,0.425642525,2.41064553,19.04717467,2.296,-0.11464553,-0.262506124
635,635,2224,-5,1.507262847,0.17491808,e,2,0.425642525,2.41064553,19.04717467,2.224,-0.18664553,-0.262506124
636,636,2230,-5,0.205810278,0.174672199,e,2,0.425642525,2.41064553,19.04717467,2.23,-0.18064553,-0.262506124
637,637,2461,0.886935109,-0.661824769,0.180551824,e,2,0.425642525,2.41064553,19.04717467,2.461,0.05035447,0.04656518
638,638,2454,18.25258111,-0.440573358,0.335967606,e,2,0.425642525,2.41064553,19.04717467,2.454,0.04335447,0.958282865
639,639,2232,-5,1.896070951,0.166930148,e,2,0.425642525,2.41064553,19.04717467,2.232,-0.17864553,-0.262506124
640,640,2391,15.66195644,1.129840845,0.170866531,e,2,0.425642525,2.41064553,19.04717467,2.391,-0.01964553,0.822271897
641,641,2314,78.8034629,2.583052405,0.169101226,e,2,0.425642525,2.41064553,19.04717467,2.314,-0.09664553,4.137278324
642,642,2261,-5,9.512180632,0.171300343,e,2,0.425642525,2.41064553,19.04717467,2.261,-0.14964553,-0.262506124
643,643,2435,3.345759245,8.302832246,0.180583693,e,2,0.425642525,2.41064553,19.04717467,2.435,0.02435447,0.175656458
644,644,2458,0.681744213,7.921518938,0.173535578,e,2,0.425642525,2.41064553,19.04717467,2.458,0.04735447,0.035792406
645,645,2045,-5,7.404392172,0.345555581,e,2,0.425642525,2.41064553,19.04717467,2.045,-0.36564553,-0.262506124
646,646,2351,31.4811907,6.577432694,0.52003937,e,2,0.425642525,2.41064553,19.04717467,2.351,-0.05964553,1.652801071
647,647,2208,-5,8.133917569,0.174873771,e,2,0.425642525,2.41064553,19.04717467,2.208,-0.20264553,-0.262506124
648,648,2380,29.61220555,7.361334183,0.524795772,e,2,0.425642525,2.41064553,19.04717467,2.38,-0.03064553,1.554677062
649,649,2174,-5,8.597493703,0.34936784,e,2,0.425642525,2.41064553,19.04717467,2.174,-0.23664553,-0.262506124
650,650,2475,15.0949586,7.88183614,0.351220478,e,2,0.425642525,2.41064553,19.04717467,2.475,0.06435447,0.792503815
651,651,2199,-5,8.242492263,0.346977605,e,2,0.425642525,2.41064553,19.04717467,2.199,-0.21164553,-0.262506124
652,652,2414,26.92200252,7.611897393,0.524281457,e,2,0.425642525,2.41064553,19.04717467,2.414,0.00335447,1.413438108
653,653,2310,32.57799642,8.489629444,0.521914912,e,2,0.425642525,2.41064553,19.04717467,2.31,-0.10064553,1.710384715
654,654,2382,29.54062724,9.536949747,0.522613163,e,2,0.425642525,2.41064553,19.04717467,2.382,-0.02864553,1.550919113
655,655,2226,-5,10.37043631,0.17656524,e,2,0.425642525,2.41064553,19.04717467,2.226,-0.18464553,-0.262506124
656,656,2494,0.029621776,9.755618857,0.167055859,e,2,0.425642525,2.41064553,19.04717467,2.494,0.08335447,0.00155518
