,X,latency,values.getpoints,values.averagepoint,values.rad,id,block,optimalr,optimalt,optimalp,time,timesensitivity,indexp
439,439,2163,24.77224473,21.02108313,0.522328565,c,5,0.328466678,2.218094308,23.22074192,2.163,-0.055094308,1.066815385
440,440,2250,30.5628777,21.21851269,0.544344897,c,5,0.328466678,2.218094308,23.22074192,2.25,0.031905692,1.316188682
441,441,2222,29.71973907,21.68573094,0.525679721,c,5,0.328466678,2.218094308,23.22074192,2.222,0.003905692,1.279878962
442,442,2107,19.08541519,22.06830276,0.535503119,c,5,0.328466678,2.218094308,23.22074192,2.107,-0.111094308,0.821912377
443,443,2277,32.05711172,21.93271696,0.528881551,c,5,0.328466678,2.218094308,23.22074192,2.277,0.058905692,1.380537789
444,444,2190,26.95479092,22.37290804,0.5404195,c,5,0.328466678,2.218094308,23.22074192,2.19,-0.028094308,1.160806619
445,445,2235,29.95213286,22.56381982,0.541846033,c,5,0.328466678,2.218094308,23.22074192,2.235,0.016905692,1.289886988
446,446,2229,29.67095554,22.85935234,0.5404195,c,5,0.328466678,2.218094308,23.22074192,2.229,0.010905692,1.277778102
447,447,2214,28.65256856,23.12133708,0.543326469,c,5,0.328466678,2.218094308,23.22074192,2.214,-0.004094308,1.233921322
448,448,2274,31.63208998,23.32619751,0.537026396,c,5,0.328466678,2.218094308,23.22074192,2.274,0.055905692,1.362234251
449,449,2232,29.55911156,23.62283652,0.548692321,c,5,0.328466678,2.218094308,23.22074192,2.232,0.013905692,1.272961547
450,450,2179,26.12725656,23.82753566,0.534764034,c,5,0.328466678,2.218094308,23.22074192,2.179,-0.039094308,1.125168896
451,451,2274,29.65530289,0,0.586278467,d,1,0.454745642,2.180688917,18.13052367,2.274,0.093311083,1.635656169
452,452,2163,23.47304485,29.65530289,0.365113869,d,1,0.454745642,2.180688917,18.13052367,2.163,-0.017688917,1.294669987
453,453,2245,13.1633188,26.56417387,0.107080699,d,1,0.454745642,2.180688917,18.13052367,2.245,0.064311083,0.726030811
454,454,2145,0.008440746,22.09722218,0.133226752,d,1,0.454745642,2.180688917,18.13052367,2.145,-0.035688917,0.000465554
455,455,2271,18.4355696,16.57502682,1.125495283,d,1,0.454745642,2.180688917,18.13052367,2.271,0.090311083,1.016824993
456,456,2373,-5,16.94713538,0.979278799,d,1,0.454745642,2.180688917,18.13052367,2.373,0.192311083,-0.275778024
457,457,2192,20.25916259,13.28927948,0.92547262,d,1,0.454745642,2.180688917,18.13052367,2.192,0.011311083,1.117406367
458,458,2234,33.86413253,14.28497707,0.440332219,d,1,0.454745642,2.180688917,18.13052367,2.234,0.053311083,1.867796714
459,459,2115,8.908010585,16.7323715,0.299441883,d,1,0.454745642,2.180688917,18.13052367,2.115,-0.065688917,0.491326712
460,460,2158,0.252677885,15.86299807,0.147782003,d,1,0.454745642,2.180688917,18.13052367,2.158,-0.022688917,0.013936602
461,461,2164,6.24946588,14.30196605,0.201375073,d,1,0.454745642,2.180688917,18.13052367,2.164,-0.016688917,0.344693071
462,462,2212,30.06647834,13.56992058,0.489392992,d,1,0.454745642,2.180688917,18.13052367,2.212,0.031311083,1.6583348
463,463,2184,23.87590888,14.94463372,0.278766295,d,1,0.454745642,2.180688917,18.13052367,2.184,0.003311083,1.316890197
464,464,2295,136.9393802,15.63165489,0.1,d,1,0.454745642,2.180688917,18.13052367,2.295,0.114311083,7.552974348
465,465,2312,-5,24.29649241,0.1,d,1,0.454745642,2.180688917,18.13052367,2.312,0.131311083,-0.275778024
466,466,2212,7.359566707,22.34339292,0.141032751,d,1,0.454745642,2.180688917,18.13052367,2.212,0.031311083,0.405921353
467,467,2236,16.29945716,21.40690378,1.323175662,d,1,0.454745642,2.180688917,18.13052367,2.236,0.055311083,0.899006419
468,468,2159,16.85260177,21.10646574,0.284032602,d,1,0.454745642,2.180688917,18.13052367,2.159,-0.021688917,0.929515445
469,469,2249,49.5800626,20.87013997,0.216826762,d,1,0.454745642,2.180688917,18.13052367,2.249,0.068311083,2.734618343
470,470,2373,-5,22.38118853,0.141513472,d,1,0.454745642,2.180688917,18.13052367,2.373,0.192311083,-0.275778024
471,471,2325,-5,21.0121291,0.1414816,d,1,0.454745642,2.180688917,18.13052367,2.325,0.144311083,-0.275778024
472,472,2116,5.64E-08,19.77345628,0.113216397,d,1,0.454745642,2.180688917,18.13052367,2.116,-0.064688917,3.11E-09
473,473,2089,5.33E-16,18.87466282,0.101468507,d,1,0.454745642,2.180688917,18.13052367,2.089,-0.091688917,2.94E-17
474,474,2220,14.31638392,18.05402531,0.147909006,d,1,0.454745642,2.180688917,18.13052367,2.22,0.039311083,0.789628815
475,475,2295,56.94712375,17.89829025,0.256882863,d,1,0.454745642,2.180688917,18.13052367,2.295,0.114311083,3.140953057
476,476,2332,-5,19.46024359,0.1,d,1,0.454745642,2.180688917,18.13052367,2.332,0.151311083,-0.275778024
477,477,1991,0,18.51946499,0.1,d,1,0.454745642,2.180688917,18.13052367,1.991,-0.189688917,0
478,478,2004,0,17.83355888,0.106513598,d,1,0.454745642,2.180688917,18.13052367,2.004,-0.176688917,0
479,479,2243,6.503102484,17.19664606,0.1,d,1,0.454745642,2.180688917,18.13052367,2.243,0.062311083,0.358682551
480,480,2108,0.681541214,16.82790318,0.204842231,d,1,0.454745642,2.180688917,18.13052367,2.108,-0.072688917,0.037590818
481,481,2264,44.05368458,NA,0.33131964,d,2,0.454745642,2.180688917,18.13052367,2.264,0.083311083,2.429807621
482,482,2382,-5,44.05368458,0.196672494,d,2,0.454745642,2.180688917,18.13052367,2.382,0.201311083,-0.275778024
483,483,2150,3.794669249,19.52684229,0.20214773,d,2,0.454745642,2.180688917,18.13052367,2.15,-0.030688917,0.209297278
484,484,2260,38.50739704,14.28278461,0.397874358,d,2,0.454745642,2.180688917,18.13052367,2.26,0.079311083,2.123898776
485,485,2169,8.363579455,20.33893772,0.206630126,d,2,0.454745642,2.180688917,18.13052367,2.169,-0.011688917,0.461298284
486,486,2263,56.93664976,17.94386607,0.214980163,d,2,0.454745642,2.180688917,18.13052367,2.263,0.082311083,3.140375358
487,487,2116,20.04052478,24.44266335,0.539283137,d,2,0.454745642,2.180688917,18.13052367,2.116,-0.064688917,1.105347267
488,488,2167,7.69E-06,23.81378641,0.1,d,2,0.454745642,2.180688917,18.13052367,2.167,-0.013688917,4.24E-07
489,489,2300,140.213721,20.83706407,0.1,d,2,0.454745642,2.180688917,18.13052367,2.3,0.119311083,7.733572596
490,490,2010,6.29E-11,34.10113706,0.140993712,d,2,0.454745642,2.180688917,18.13052367,2.01,-0.170688917,3.47E-12
491,491,2161,17.8254143,30.69102336,0.288055447,d,2,0.454745642,2.180688917,18.13052367,2.161,-0.019688917,0.983171508
492,492,2333,-5,29.52142253,0.233598274,d,2,0.454745642,2.180688917,18.13052367,2.333,0.152311083,-0.275778024
493,493,2250,50.04479182,26.64463732,0.218668946,d,2,0.454745642,2.180688917,18.13052367,2.25,0.069311083,2.760250764
494,494,2309,-5,28.44464921,0.10935429,d,2,0.454745642,2.180688917,18.13052367,2.309,0.128311083,-0.275778024
495,495,2350,-5,26.05574569,0.1,d,2,0.454745642,2.180688917,18.13052367,2.35,0.169311083,-0.275778024
496,496,2158,0.005414607,23.98536264,0.123119919,d,2,0.454745642,2.180688917,18.13052367,2.158,-0.022688917,0.000298646
497,497,2136,19.50459675,22.48661589,0.394272716,d,2,0.454745642,2.180688917,18.13052367,2.136,-0.044688917,1.075787832
498,498,2473,-5,22.311203,0.225276779,d,2,0.454745642,2.180688917,18.13052367,2.473,0.292311083,-0.275778024
499,499,2141,8.789560024,20.79391395,0.254007763,d,2,0.454745642,2.180688917,18.13052367,2.141,-0.039688917,0.4847935
500,500,2308,-5,20.16210584,0.251215588,d,2,0.454745642,2.180688917,18.13052367,2.308,0.127311083,-0.275778024
501,501,1884,1.13E-12,18.90400055,0.175939625,d,2,0.454745642,2.180688917,18.13052367,1.884,-0.296688917,6.23E-14
502,502,2334,-5,18.00381005,0.264142983,d,2,0.454745642,2.180688917,18.13052367,2.334,0.153311083,-0.275778024
503,503,1978,0.000264747,16.95818232,0.208341678,d,2,0.454745642,2.180688917,18.13052367,1.978,-0.202688917,1.46E-05
504,504,1925,0.471863846,16.22088156,0.365867783,d,2,0.454745642,2.180688917,18.13052367,1.925,-0.255688917,0.026025936
505,505,2149,21.94311036,15.56467249,0.39884173,d,2,0.454745642,2.180688917,18.13052367,2.149,-0.031688917,1.210285525
506,506,2008,0.056088976,15.81981,0.244141142,d,2,0.454745642,2.180688917,18.13052367,2.008,-0.172688917,0.003093621
507,507,2208,33.02397017,15.21351304,0.318185507,d,2,0.454745642,2.180688917,18.13052367,2.208,0.027311083,1.821457051
508,508,2402,-5,15.8731596,0.226356174,d,2,0.454745642,2.180688917,18.13052367,2.402,0.221311083,-0.275778024
509,509,2073,0.911391918,15.12768961,0.244978663,d,2,0.454745642,2.180688917,18.13052367,2.073,-0.107688917,0.050268373
510,510,2043,3.60E-12,14.63747245,0.125091914,d,2,0.454745642,2.180688917,18.13052367,2.043,-0.137688917,1.99E-13
511,511,2309,-5,NA,0.239087715,d,3,0.454745642,2.180688917,18.13052367,2.309,0.128311083,-0.275778024
512,512,2240,44.53492653,-5,0.220764647,d,3,0.454745642,2.180688917,18.13052367,2.24,0.059311083,2.456350812
513,513,2034,9.324239065,19.76746326,0.463647609,d,3,0.454745642,2.180688917,18.13052367,2.034,-0.146688917,0.514284046
514,514,2218,34.91288311,16.28638853,0.253674096,d,3,0.454745642,2.180688917,18.13052367,2.218,0.037311083,1.925641186
515,515,2156,7.549717427,20.94301218,0.221314442,d,3,0.454745642,2.180688917,18.13052367,2.156,-0.024688917,0.416409231
516,516,2102,15.01899191,18.26435323,0.414408594,d,3,0.454745642,2.180688917,18.13052367,2.102,-0.078688917,0.828381584
517,517,2170,6.997281817,17.72345967,0.19739556,d,3,0.454745642,2.180688917,18.13052367,2.17,-0.010688917,0.385939311
518,518,2240,44.43780515,16.19114855,0.215448345,d,3,0.454745642,2.180688917,18.13052367,2.24,0.059311083,2.450994023
519,519,2160,6.154676635,19.72198063,0.206323894,d,3,0.454745642,2.180688917,18.13052367,2.16,-0.020688917,0.339464913
520,520,2114,1.385844438,18.2145024,0.214471699,d,3,0.454745642,2.180688917,18.13052367,2.114,-0.066688917,0.076437088
521,521,2079,4.025702426,16.53163661,0.296161991,d,3,0.454745642,2.180688917,18.13052367,2.079,-0.101688917,0.222040052
522,522,2262,41.32215107,15.3947335,0.361203755,d,3,0.454745642,2.180688917,18.13052367,2.262,0.081311083,2.279148238
523,523,2245,47.37237978,17.55535163,0.211093333,d,3,0.454745642,2.180688917,18.13052367,2.245,0.064311083,2.612852262
524,524,2311,-5,19.84896918,0.26040727,d,3,0.454745642,2.180688917,18.13052367,2.311,0.130311083,-0.275778024
525,525,2109,3.030497316,18.07404281,0.244271949,d,3,0.454745642,2.180688917,18.13052367,2.109,-0.071688917,0.167148913
526,526,2092,0.202290895,17.07113978,0.198533216,d,3,0.454745642,2.180688917,18.13052367,2.092,-0.088688917,0.011157477
527,527,2105,0.755474435,16.01683672,0.20969919,d,3,0.454745642,2.180688917,18.13052367,2.105,-0.075688917,0.041668649
528,528,2030,1.400559623,15.11910953,0.303695767,d,3,0.454745642,2.180688917,18.13052367,2.03,-0.150688917,0.077248713
529,529,2282,52.77100541,14.35696787,0.275656161,d,3,0.454745642,2.180688917,18.13052367,2.282,0.101311083,2.910616724
530,530,2366,-5,16.37875932,0.218983115,d,3,0.454745642,2.180688917,18.13052367,2.366,0.185311083,-0.275778024
531,531,2265,54.99973216,15.30982135,0.235544981,d,3,0.454745642,2.180688917,18.13052367,2.265,0.084311083,3.033543496
532,532,2393,-5,17.1998171,0.274693905,d,3,0.454745642,2.180688917,18.13052367,2.393,0.212311083,-0.275778024
533,533,2039,0.132097472,16.19073451,0.234287695,d,3,0.454745642,2.180688917,18.13052367,2.039,-0.141688917,0.007285916
534,534,2016,0.002077966,15.4925329,0.202321628,d,3,0.454745642,2.180688917,18.13052367,2.016,-0.164688917,0.000114611
535,535,2046,7.384851374,14.84709728,0.400748684,d,3,0.454745642,2.180688917,18.13052367,2.046,-0.134688917,0.407315945
536,536,2254,38.47135395,14.54860744,0.390136898,d,3,0.454745642,2.180688917,18.13052367,2.254,0.073311083,2.121910798
537,537,2057,2.138621449,15.46871308,0.291456794,d,3,0.454745642,2.180688917,18.13052367,2.057,-0.123688917,0.11795696
538,538,2115,7.276070991,14.97500598,0.282554952,d,3,0.454745642,2.180688917,18.13052367,2.115,-0.065688917,0.401316097
539,539,2353,-5,14.70004401,0.2558478,d,3,0.454745642,2.180688917,18.13052367,2.353,0.172311083,-0.275778024
540,540,2101,1.359832098,14.02073215,0.227424761,d,3,0.454745642,2.180688917,18.13052367,2.101,-0.079688917,0.075002362
541,541,2265,56.80953924,NA,0.222416406,d,4,0.454745642,2.180688917,18.13052367,2.265,0.084311083,3.1333645
542,542,2109,0.358579071,56.80953924,0.192884312,d,4,0.454745642,2.180688917,18.13052367,2.109,-0.071688917,0.019777646
543,543,2177,9.85163548,28.58405915,0.202119934,d,4,0.454745642,2.180688917,18.13052367,2.177,-0.003688917,0.543372914
544,544,2239,33.55998311,22.33991793,0.153460139,d,4,0.454745642,2.180688917,18.13052367,2.239,0.058311083,1.851021169
545,545,2346,-5,25.14493422,0.335564766,d,4,0.454745642,2.180688917,18.13052367,2.346,0.165311083,-0.275778024
546,546,2132,14.35223486,19.11594738,0.324065365,d,4,0.454745642,2.180688917,18.13052367,2.132,-0.048688917,0.791606195
547,547,2279,71.55300999,18.32199529,0.180828396,d,4,0.454745642,2.180688917,18.13052367,2.279,0.098311083,3.946549548
548,548,2243,31.2059497,25.92642596,0.137534504,d,4,0.454745642,2.180688917,18.13052367,2.243,0.062311083,1.721183032
549,549,2350,-5,26.58636643,0.167511622,d,4,0.454745642,2.180688917,18.13052367,2.35,0.169311083,-0.275778024
550,550,2163,8.424774481,23.07677016,0.216219471,d,4,0.454745642,2.180688917,18.13052367,2.163,-0.017688917,0.464673533
551,551,2001,2.16E-08,21.61157059,0.157292008,d,4,0.454745642,2.180688917,18.13052367,2.001,-0.179688917,1.19E-09
552,552,1982,3.40E-11,19.64688236,0.149666044,d,4,0.454745642,2.180688917,18.13052367,1.982,-0.198688917,1.88E-12
553,553,2116,0.156177248,18.00964216,0.176055749,d,4,0.454745642,2.180688917,18.13052367,2.116,-0.064688917,0.008614051
554,554,2262,43.2607459,16.63629871,0.337456069,d,4,0.454745642,2.180688917,18.13052367,2.262,0.081311083,2.386072608
555,555,2464,-5,18.53804494,0.287463205,d,4,0.454745642,2.180688917,18.13052367,2.464,0.283311083,-0.275778024
556,556,2205,32.29117363,16.96884194,0.327400212,d,4,0.454745642,2.180688917,18.13052367,2.205,0.024311083,1.781039214
557,557,2187,3.187235994,17.92648767,0.154191517,d,4,0.454745642,2.180688917,18.13052367,2.187,0.006311083,0.175793929
558,558,2053,0.749340761,17.05947287,0.2591669,d,4,0.454745642,2.180688917,18.13052367,2.053,-0.127688917,0.041330343
559,559,2155,19.52675551,16.15335442,0.325146127,d,4,0.454745642,2.180688917,18.13052367,2.155,-0.025688917,1.077010012
560,560,2165,11.36897284,16.33090184,0.230940019,d,4,0.454745642,2.180688917,18.13052367,2.165,-0.015688917,0.627062574
561,561,2139,16.88906262,16.08280539,0.337810036,d,4,0.454745642,2.180688917,18.13052367,2.139,-0.041688917,0.931526465
562,562,2172,23.46968828,16.12119859,0.320875664,d,4,0.454745642,2.180688917,18.13052367,2.172,-0.008688917,1.294484854
563,563,2222,37.00926745,16.45522085,0.269957451,d,4,0.454745642,2.180688917,18.13052367,2.222,0.041311083,2.041268533
564,564,2092,1.062818173,17.34887505,0.230134949,d,4,0.454745642,2.180688917,18.13052367,2.092,-0.088688917,0.058620379
565,565,2265,55.58593659,16.67028935,0.23124506,d,4,0.454745642,2.180688917,18.13052367,2.265,0.084311083,3.065875956
566,566,2323,-5,18.22691524,0.333150712,d,4,0.454745642,2.180688917,18.13052367,2.323,0.142311083,-0.275778024
567,567,2154,18.57312066,17.33357234,0.315873208,d,4,0.454745642,2.180688917,18.13052367,2.154,-0.026688917,1.024411705
568,568,2135,17.34306606,17.37948154,0.356333137,d,4,0.454745642,2.180688917,18.13052367,2.135,-0.045688917,0.956567299
569,569,2231,40.35837221,17.37818099,0.245619689,d,4,0.454745642,2.180688917,18.13052367,2.231,0.050311083,2.225990432
570,570,2500,-5,18.17060138,0.1,d,4,0.454745642,2.180688917,18.13052367,2.5,0.319311083,-0.275778024
571,571,2370,-5,NA,0.226416439,d,5,0.454745642,2.180688917,18.13052367,2.37,0.189311083,-0.275778024
572,572,2182,18.82224831,-5,0.242419488,d,5,0.454745642,2.180688917,18.13052367,2.182,0.001311083,1.038152491
573,573,2139,19.27005803,6.911124155,0.377158709,d,5,0.454745642,2.180688917,18.13052367,2.139,-0.041688917,1.062851707
574,574,2232,37.19929296,11.03076878,0.361316814,d,5,0.454745642,2.180688917,18.13052367,2.232,0.051311083,2.051749505
575,575,2316,-5,17.57289982,0.211657667,d,5,0.454745642,2.180688917,18.13052367,2.316,0.135311083,-0.275778024
576,576,1787,2.15E-11,13.05831986,0.216550305,d,5,0.454745642,2.180688917,18.13052367,1.787,-0.393688917,1.19E-12
577,577,2111,0.025241344,10.88193322,0.162351482,d,5,0.454745642,2.180688917,18.13052367,2.111,-0.069688917,0.001392202
578,578,2108,10.74369805,9.330977235,0.333436166,d,5,0.454745642,2.180688917,18.13052367,2.108,-0.072688917,0.592575165
579,579,2125,1.938717904,9.507567337,0.211479136,d,5,0.454745642,2.180688917,18.13052367,2.125,-0.055688917,0.106931159
580,580,2198,30.64148331,8.666584067,0.381494031,d,5,0.454745642,2.180688917,18.13052367,2.198,0.017311083,1.690049547
581,581,2269,66.53996052,10.86407399,0.174362984,d,5,0.454745642,2.180688917,18.13052367,2.269,0.088311083,3.670051772
582,582,2312,-5,15.92551822,0.195848372,d,5,0.454745642,2.180688917,18.13052367,2.312,0.131311083,-0.275778024
583,583,2080,9.86E-06,14.18172504,0.141146304,d,5,0.454745642,2.180688917,18.13052367,2.08,-0.100688917,5.44E-07
584,584,2080,5.471967173,13.09082387,0.315106134,d,5,0.454745642,2.180688917,18.13052367,2.08,-0.100688917,0.301809659
585,585,2145,1.698347408,12.54661982,0.18697927,d,5,0.454745642,2.180688917,18.13052367,2.145,-0.035688917,0.093673379
586,586,2129,10.34232226,11.82340166,0.288510572,d,5,0.454745642,2.180688917,18.13052367,2.129,-0.051688917,0.57043704
587,587,2278,78.74715116,11.7308342,0.154260606,d,5,0.454745642,2.180688917,18.13052367,2.278,0.097311083,4.343346756
588,588,2367,-5,15.67297049,0.110948342,d,5,0.454745642,2.180688917,18.13052367,2.367,0.186311083,-0.275778024
589,589,2210,8.375358196,14.52447213,0.146879765,d,5,0.454745642,2.180688917,18.13052367,2.21,0.029311083,0.461947947
590,590,2232,40.65772318,14.20083455,0.269957451,d,5,0.454745642,2.180688917,18.13052367,2.232,0.051311083,2.242501315
591,591,2183,14.66708771,15.52367898,0.216020335,d,5,0.454745642,2.180688917,18.13052367,2.183,0.002311083,0.808972095
592,592,1971,0,15.48288892,0.116141627,d,5,0.454745642,2.180688917,18.13052367,1.971,-0.209688917,0
593,593,2230,38.29860019,14.77912124,0.326869964,d,5,0.454745642,2.180688917,18.13052367,2.23,0.049311083,2.11238246
594,594,2248,44.04755884,15.80170729,0.297279916,d,5,0.454745642,2.180688917,18.13052367,2.248,0.067311083,2.429469752
595,595,2193,24.1809696,16.97861777,0.250617701,d,5,0.454745642,2.180688917,18.13052367,2.193,0.012311083,1.333716005
596,596,2132,6.9136341,17.26671184,0.252720444,d,5,0.454745642,2.180688917,18.13052367,2.132,-0.048688917,0.381325671
597,597,2222,36.24706641,16.86851654,0.244978663,d,5,0.454745642,2.180688917,18.13052367,2.222,0.041311083,1.999228873
598,598,2335,-5,17.58624061,0.136974716,d,5,0.454745642,2.180688917,18.13052367,2.335,0.154311083,-0.275778024
599,599,2213,13.43318024,16.77958916,0.157163044,d,5,0.454745642,2.180688917,18.13052367,2.213,0.032311083,0.740915182
600,600,2323,-5,16.66419575,0.356953041,d,5,0.454745642,2.180688917,18.13052367,2.323,0.142311083,-0.275778024
601,601,NA,NA,NA,NA,e,1,NA,NA,NA,NA,NA,NA
602,602,1944,0.041867207,0,0.286051442,e,1,0.700813476,2.106273382,13.21812345,1.944,-0.162273382,0.003167409
603,603,2325,-5,0.020933604,0.613313653,e,1,0.700813476,2.106273382,13.21812345,2.325,0.218726618,-0.37826852
604,604,2287,37.16707732,-1.652710931,0.437975647,e,1,0.700813476,2.106273382,13.21812345,2.287,0.180726618,2.811827069
605,605,2194,28.17289502,8.052236132,0.293011036,e,1,0.700813476,2.106273382,13.21812345,2.194,0.087726618,2.131383863
606,606,2408,-5,12.07636791,0.242678054,e,1,0.700813476,2.106273382,13.21812345,2.408,0.301726618,-0.37826852
607,607,2215,30.99763565,9.230306592,0.467908947,e,1,0.700813476,2.106273382,13.21812345,2.215,0.108726618,2.345085955
608,608,2550,-5,12.33992503,0.39791611,e,1,0.700813476,2.106273382,13.21812345,2.55,0.443726618,-0.37826852
609,609,2165,25.09462112,10.1724344,0.422710041,e,1,0.700813476,2.106273382,13.21812345,2.165,0.058726618,1.89850104
610,610,1854,6.96E-16,11.83045515,0.171278198,e,1,0.700813476,2.106273382,13.21812345,1.854,-0.252273382,5.27E-17
611,611,2428,-5,10.64740963,0.391580122,e,1,0.700813476,2.106273382,13.21812345,2.428,0.321726618,-0.37826852
612,612,1868,0,9.224917847,0.148160021,e,1,0.700813476,2.106273382,13.21812345,1.868,-0.238273382,0
613,613,2299,23.38740395,8.456174693,0.815389168,e,1,0.700813476,2.106273382,13.21812345,2.299,0.192726618,1.769343738
614,614,2257,28.2637769,9.604730789,0.615748391,e,1,0.700813476,2.106273382,13.21812345,2.257,0.150726618,2.138259414
615,615,2185,27.54427792,10.9375198,0.48064314,e,1,0.700813476,2.106273382,13.21812345,2.185,0.078726618,2.083826651
616,616,2090,0.000114485,12.04463701,0.144961396,e,1,0.700813476,2.106273382,13.21812345,2.09,-0.016273382,8.66E-06
617,617,2084,0.179519665,11.29185435,0.203260595,e,1,0.700813476,2.106273382,13.21812345,2.084,-0.022273382,0.013581328
618,618,2330,-5,10.6381876,0.458264081,e,1,0.700813476,2.106273382,13.21812345,2.33,0.223726618,-0.37826852
619,619,2376,-5,9.769399402,0.60823593,e,1,0.700813476,2.106273382,13.21812345,2.376,0.269726618,-0.37826852
620,620,2240,24.09494651,8.992062591,0.758264949,e,1,0.700813476,2.106273382,13.21812345,2.24,0.133726618,1.822871953
621,621,2182,19.28879596,9.747206787,0.986755668,e,1,0.700813476,2.106273382,13.21812345,2.182,0.075726618,1.459268862
622,622,2276,29.34403273,10.20156818,0.595655515,e,1,0.700813476,2.106273382,13.21812345,2.276,0.169726618,2.219984769
623,623,2126,20.4797232,11.0716802,0.48405294,e,1,0.700813476,2.106273382,13.21812345,2.126,0.019726618,1.549366919
624,624,1938,0,11.48072555,0.1,e,1,0.700813476,2.106273382,13.21812345,1.938,-0.168273382,0
625,625,2361,-5,11.00236198,0.805475786,e,1,0.700813476,2.106273382,13.21812345,2.361,0.254726618,-0.37826852
626,626,2316,-5,10.3622675,0.626742901,e,1,0.700813476,2.106273382,13.21812345,2.316,0.209726618,-0.37826852
627,627,2038,15.87648212,9.771411062,0.879606652,e,1,0.700813476,2.106273382,13.21812345,2.038,-0.068273382,1.20111468
628,628,1769,0.013321073,9.997524805,0.385680975,e,1,0.700813476,2.106273382,13.21812345,1.769,-0.337273382,0.001007789
629,629,2338,-5,9.640946101,0.789745962,e,1,0.700813476,2.106273382,13.21812345,2.338,0.231726618,-0.37826852
630,630,2544,-5,9.13608589,0.545950417,e,1,0.700813476,2.106273382,13.21812345,2.544,0.437726618,-0.37826852
631,631,2231,28.48193953,NA,0.580521446,e,2,0.700813476,2.106273382,13.21812345,2.231,0.124726618,2.154764225
632,632,2246,23.61634502,28.48193953,0.785398163,e,2,0.700813476,2.106273382,13.21812345,2.246,0.139726618,1.786663978
633,633,1759,0,26.04914227,0.162398913,e,2,0.700813476,2.106273382,13.21812345,1.759,-0.347273382,0
634,634,2018,1.812353795,17.36609485,0.328710999,e,2,0.700813476,2.106273382,13.21812345,2.018,-0.088273382,0.137111278
635,635,2264,27.68288237,13.47765959,0.638778594,e,2,0.700813476,2.106273382,13.21812345,2.264,0.157726618,2.094312591
636,636,2292,23.75730814,16.31870414,0.797794223,e,2,0.700813476,2.106273382,13.21812345,2.292,0.185726618,1.79732836
637,637,2302,-5,17.55847148,0.607700607,e,2,0.700813476,2.106273382,13.21812345,2.302,0.195726618,-0.37826852
638,638,2340,-5,14.33583269,0.451025558,e,2,0.700813476,2.106273382,13.21812345,2.34,0.233726618,-0.37826852
639,639,1999,10.02036059,11.91885361,0.564664171,e,2,0.700813476,2.106273382,13.21812345,1.999,-0.107273382,0.758077395
640,640,2322,-5,11.70790994,0.842903987,e,2,0.700813476,2.106273382,13.21812345,2.322,0.215726618,-0.37826852
641,641,2498,-5,10.03711894,0.43662716,e,2,0.700813476,2.106273382,13.21812345,2.498,0.391726618,-0.37826852
642,642,1904,5.122244547,8.670108131,0.591292065,e,2,0.700813476,2.106273382,13.21812345,1.904,-0.202273382,0.387516773
643,643,2213,26.24830147,8.374452832,0.631930371,e,2,0.700813476,2.106273382,13.21812345,2.213,0.106726618,1.985781232
644,644,2475,-5,9.749364266,0.611991146,e,2,0.700813476,2.106273382,13.21812345,2.475,0.368726618,-0.37826852
645,645,2449,-5,8.695838247,0.434966951,e,2,0.700813476,2.106273382,13.21812345,2.449,0.342726618,-0.37826852
646,646,2194,29.39788566,7.782782364,0.431400727,e,2,0.700813476,2.106273382,13.21812345,2.194,0.087726618,2.224058942
647,647,2009,10.8087366,9.13372632,0.565603092,e,2,0.700813476,2.106273382,13.21812345,2.009,-0.097273382,0.81772096
648,648,2178,26.8055219,9.232256336,0.475768228,e,2,0.700813476,2.106273382,13.21812345,2.178,0.071726618,2.027937022
649,649,2035,0,10.20854887,0.100976981,e,2,0.700813476,2.106273382,13.21812345,2.035,-0.071273382,0
650,650,2076,5.009552499,9.671256822,0.314504304,e,2,0.700813476,2.106273382,13.21812345,2.076,-0.030273382,0.378991202
651,651,2331,-5,9.438171606,0.799538635,e,2,0.700813476,2.106273382,13.21812345,2.331,0.224726618,-0.37826852
652,652,2342,-5,8.750639624,0.982793723,e,2,0.700813476,2.106273382,13.21812345,2.342,0.235726618,-0.37826852
653,653,2140,20.59135347,8.125610551,0.781552029,e,2,0.700813476,2.106273382,13.21812345,2.14,0.033726618,1.557812162
654,654,2215,26.45850448,8.667599373,0.627039505,e,2,0.700813476,2.106273382,13.21812345,2.215,0.108726618,2.001683868
655,655,2251,36.35612869,9.408887086,0.420918289,e,2,0.700813476,2.106273382,13.21812345,2.251,0.144726618,2.750475801
656,656,2343,-5,10.48677675,0.77367995,e,2,0.700813476,2.106273382,13.21812345,2.343,0.236726618,-0.37826852
657,657,1652,3.289407347,9.891131491,0.912463178,e,2,0.700813476,2.106273382,13.21812345,1.652,-0.454273382,0.24885585
658,658,1973,9.611750331,9.646623189,0.616164171,e,2,0.700813476,2.106273382,13.21812345,1.973,-0.133273382,0.727164515
659,659,2394,-5,9.64537773,0.409679963,e,2,0.700813476,2.106273382,13.21812345,2.394,0.287726618,-0.37826852
660,660,2154,23.16127617,9.140364705,0.6137179,e,2,0.700813476,2.106273382,13.21812345,2.154,0.047726618,1.752236334
661,661,2261,28.85019649,NA,0.601139406,e,3,0.700813476,2.106273382,13.21812345,2.261,0.154726618,2.182624228
