trialnum,latency,getpoints,averagepoint,rad,totalpoint,participants,block,time,indexp,timesensitivity,optimaldeg,optimalt,optimalp
77,2289,32.28116598,15.55519069,0.528074448,1351.950762,e,3,2.289,1.494504452,0.080392721,20.66612933,2.208607279,21.59991289
78,2212,27.76287001,16.53907159,0.570968476,1379.713632,e,3,2.212,1.28532324,0.003392721,20.66612933,2.208607279,21.59991289
79,2259,28.94338252,17.16261595,0.596962937,1408.657014,e,3,2.259,1.339976817,0.050392721,20.66612933,2.208607279,21.59991289
80,2095,18.32522212,17.78265629,0.568847858,1426.982236,e,3,2.095,0.848393334,-0.113607279,20.66612933,2.208607279,21.59991289
81,2193,25.53122568,17.80978458,0.61951581,1452.513462,e,3,2.193,1.182005956,-0.015607279,20.66612933,2.208607279,21.59991289
82,2238,29.27583743,18.17747225,0.565784038,1481.7893,e,3,2.238,1.35536831,0.029392721,20.66612933,2.208607279,21.59991289
83,2197,25.950807,18.6819434,0.610221169,1507.740107,e,3,2.197,1.201431095,-0.011607279,20.66612933,2.208607279,21.59991289
84,2274,30.52709126,18.99798095,0.563617194,1538.267198,e,3,2.274,1.413296962,0.065392721,20.66612933,2.208607279,21.59991289
85,2301,-5,19.47836054,0.559939797,1533.267198,e,3,2.301,-0.231482415,0.092392721,20.66612933,2.208607279,21.59991289
86,2178,25.217434,18.49922612,0.586197551,1558.484632,e,3,2.178,1.167478505,-0.030607279,20.66612933,2.208607279,21.59991289
87,2274,29.09682794,18.75761873,0.601653633,1587.58146,e,3,2.274,1.3470808,0.065392721,20.66612933,2.208607279,21.59991289
88,2271,26.64310574,19.14055241,0.677208042,1614.224565,e,3,2.271,1.233482092,0.062392721,20.66612933,2.208607279,21.59991289
89,2268,31.11056586,19.40850074,0.545848329,1645.335131,e,3,2.268,1.440309784,0.059392721,20.66612933,2.208607279,21.59991289
90,2293,33.91565835,19.81202023,0.495421753,1679.25079,e,3,2.293,1.5701757,0.084392721,20.66612933,2.208607279,21.59991289
91,2252,30.75603043,nan,0.541447249,1710.00682,e,4,2.252,1.42389604,0.043392721,20.66612933,2.208607279,21.59991289
92,2176,25.94319205,30.75603043,0.528949722,1735.950012,e,4,2.176,1.20107855,-0.032607279,20.66612933,2.208607279,21.59991289
93,2152,23.05020565,28.34961124,0.610725964,1759.000218,e,4,2.152,1.067143454,-0.056607279,20.66612933,2.208607279,21.59991289
94,2283,31.44315252,26.58314271,0.545227156,1790.44337,e,4,2.283,1.455707376,0.074392721,20.66612933,2.208607279,21.59991289
95,2309,-5,27.79814516,0.561318547,1785.44337,e,4,2.309,-0.231482415,0.100392721,20.66612933,2.208607279,21.59991289
96,2295,30.89597796,21.23851613,0.560686995,1816.339348,e,4,2.295,1.430375119,0.086392721,20.66612933,2.208607279,21.59991289
97,2380,-5,22.8480931,0.525366874,1811.339348,e,4,2.38,-0.231482415,0.171392721,20.66612933,2.208607279,21.59991289
98,2416,-5,18.86979409,0.562130374,1806.339348,e,4,2.416,-0.231482415,0.207392721,20.66612933,2.208607279,21.59991289
99,2311,-5,15.88606982,0.574644619,1801.339348,e,4,2.311,-0.231482415,0.102392721,20.66612933,2.208607279,21.59991289
100,2003,10.1624759,13.5653954,0.559285186,1811.501824,e,4,2.003,0.470486893,-0.205607279,20.66612933,2.208607279,21.59991289
101,2098,17.58130189,13.22510345,0.504560439,1829.083126,e,4,2.098,0.813952444,-0.110607279,20.66612933,2.208607279,21.59991289
102,2119,20.54596616,13.62112149,0.632417819,1849.629092,e,4,2.119,0.951205973,-0.089607279,20.66612933,2.208607279,21.59991289
103,2285,31.36946989,14.19819188,0.547562236,1880.998562,e,4,2.285,1.45229613,0.076392721,20.66612933,2.208607279,21.59991289
104,2237,29.3810928,15.51905942,0.561318547,1910.379655,e,4,2.237,1.360241263,0.028392721,20.66612933,2.208607279,21.59991289
105,2172,25.06414502,16.50920466,0.567250866,1935.4438,e,4,2.172,1.160381764,-0.036607279,20.66612933,2.208607279,21.59991289
106,2139,22.31377339,17.07953402,0.523919348,1957.757573,e,4,2.139,1.033049231,-0.069607279,20.66612933,2.208607279,21.59991289
107,2203,29.34830673,17.40667398,0.484792493,1987.10588,e,4,2.203,1.358723384,-0.005607279,20.66612933,2.208607279,21.59991289
108,2181,27.58900041,18.10912296,0.402790949,2014.694881,e,4,2.181,1.277273689,-0.027607279,20.66612933,2.208607279,21.59991289
109,2330,-5,18.63578282,0.538136399,2009.694881,e,4,2.33,-0.231482415,0.121392721,20.66612933,2.208607279,21.59991289
110,2193,27.71529675,17.39179425,0.515549007,2037.410177,e,4,2.193,1.283120765,-0.015607279,20.66612933,2.208607279,21.59991289
111,2309,-5,17.90796938,0.546056419,2032.410177,e,4,2.309,-0.231482415,0.100392721,20.66612933,2.208607279,21.59991289
112,2145,22.90472147,16.81711369,0.546281098,2055.314899,e,4,2.145,1.060408048,-0.063607279,20.66612933,2.208607279,21.59991289
113,2063,13.85344489,17.09382314,0.506384729,2069.168344,e,4,2.063,0.641365776,-0.145607279,20.66612933,2.208607279,21.59991289
114,2296,33.86921131,16.95293713,0.496668635,2103.037555,e,4,2.296,1.568025366,0.087392721,20.66612933,2.208607279,21.59991289
115,2216,29.52896707,17.65778188,0.518255643,2132.566522,e,4,2.216,1.367087322,0.007392721,20.66612933,2.208607279,21.59991289
116,2249,30.32100745,18.13262929,0.5496419,2162.887529,e,4,2.249,1.403756006,0.040392721,20.66612933,2.208607279,21.59991289
117,2250,30.85106799,18.60141307,0.536910743,2193.738597,e,4,2.25,1.428295945,0.041392721,20.66612933,2.208607279,21.59991289
118,2232,30.4555592,19.05510399,0.522789085,2224.194157,e,4,2.232,1.409985279,0.023392721,20.66612933,2.208607279,21.59991289
119,2306,-5,19.4622631,0.519146114,2219.194157,e,4,2.306,-0.231482415,0.097392721,20.66612933,2.208607279,21.59991289
120,2327,-5,18.61873679,0.507736666,2214.194157,e,4,2.327,-0.231482415,0.118392721,20.66612933,2.208607279,21.59991289
121,2228,30.58184144,nan,0.511996996,2244.775998,e,5,2.228,1.415831702,0.019392721,20.66612933,2.208607279,21.59991289
122,2261,29.96005574,30.58184144,0.570179179,2274.736054,e,5,2.261,1.387045211,0.052392721,20.66612933,2.208607279,21.59991289
123,2308,-5,30.27094859,0.548549402,2269.736054,e,5,2.308,-0.231482415,0.099392721,20.66612933,2.208607279,21.59991289
124,2213,27.96490417,18.51396573,0.565701469,2297.700958,e,5,2.213,1.294676711,0.004392721,20.66612933,2.208607279,21.59991289
125,2123,20.78278075,20.87670034,0.545655055,2318.483739,e,5,2.123,0.962169656,-0.085607279,20.66612933,2.208607279,21.59991289
126,2134,21.58000598,20.85791642,0.637366216,2340.063745,e,5,2.134,0.99907838,-0.074607279,20.66612933,2.208607279,21.59991289
127,2095,18.69291534,20.97826468,0.613556146,2358.75666,e,5,2.095,0.865416237,-0.113607279,20.66612933,2.208607279,21.59991289
128,2324,-5,20.6517862,0.47200396,2353.75666,e,5,2.324,-0.231482415,0.115392721,20.66612933,2.208607279,21.59991289
129,2226,32.39656679,17.44531293,0.457917013,2386.153227,e,5,2.226,1.499847104,0.017392721,20.66612933,2.208607279,21.59991289
130,2237,28.33405635,19.10656336,0.593477001,2414.487283,e,5,2.237,1.311767158,0.028392721,20.66612933,2.208607279,21.59991289
131,2200,28.12780677,20.02931266,0.523919348,2442.61509,e,5,2.2,1.302218528,-0.008607279,20.66612933,2.208607279,21.59991289
132,2113,19.43985431,20.76553939,0.514962038,2462.054944,e,5,2.113,0.899996885,-0.095607279,20.66612933,2.208607279,21.59991289
133,2215,28.91332827,20.65506564,0.536607575,2490.968273,e,5,2.215,1.338585411,0.006392721,20.66612933,2.208607279,21.59991289
134,2163,24.6711198,21.29031661,0.534516381,2515.639392,e,5,2.163,1.142186079,-0.045607279,20.66612933,2.208607279,21.59991289
135,2248,30.08584998,21.53180255,0.554876324,2545.725242,e,5,2.248,1.392869042,0.039392721,20.66612933,2.208607279,21.59991289
136,2077,16.05827786,22.10207238,0.535811238,2561.78352,e,5,2.077,0.743441788,-0.131607279,20.66612933,2.208607279,21.59991289
137,2154,23.8251758,21.72433522,0.531724067,2585.608696,e,5,2.154,1.103021846,-0.054607279,20.66612933,2.208607279,21.59991289
138,2239,30.36962941,21.84791408,0.53598494,2615.978325,e,5,2.239,1.406007032,0.030392721,20.66612933,2.208607279,21.59991289
139,2210,28.21033358,22.32134271,0.54968803,2644.188659,e,5,2.21,1.306039229,0.001392721,20.66612933,2.208607279,21.59991289
140,2132,21.54255825,22.6312896,0.517781859,2665.731217,e,5,2.132,0.997344682,-0.076607279,20.66612933,2.208607279,21.59991289
141,2196,28.30398894,22.57685303,0.500765831,2694.035206,e,5,2.196,1.310375143,-0.012607279,20.66612933,2.208607279,21.59991289
142,1981,6.673654455,22.84957379,0.503329002,2700.708861,e,5,1.981,0.30896673,-0.227607279,20.66612933,2.208607279,21.59991289
143,2326,-5,22.11430473,0.530215773,2695.708861,e,5,2.326,-0.231482415,0.117392721,20.66612933,2.208607279,21.59991289
144,2011,8.915988988,20.93542191,0.503399384,2704.62485,e,5,2.011,0.412778933,-0.197607279,20.66612933,2.208607279,21.59991289
145,2277,31.54878742,20.43461221,0.5404195,2736.173637,e,5,2.277,1.460597901,0.068392721,20.66612933,2.208607279,21.59991289
146,2265,30.62347024,20.87917922,0.555870809,2766.797107,e,5,2.265,1.417758969,0.056392721,20.66612933,2.208607279,21.59991289
147,2197,28.0043576,21.25395964,0.518387389,2794.801465,e,5,2.197,1.296503266,-0.011607279,20.66612933,2.208607279,21.59991289
148,2236,30.44751992,21.50397438,0.529455027,2825.248985,e,5,2.236,1.409613088,0.027392721,20.66612933,2.208607279,21.59991289
149,2266,31.82829245,21.82338672,0.527584733,2857.077277,e,5,2.266,1.473538,0.057392721,20.66612933,2.208607279,21.59991289
150,2202,28.93188911,22.16838347,0.497822333,2886.009166,e,5,2.202,1.339444712,-0.006607279,20.66612933,2.208607279,21.59991289
1,2087,11.27526356,0,2.130477893,11.27526356,g,1,2.087,0.736465566,-0.058475404,32.7646251,2.145475404,15.30996707
2,2095,13.64130583,11.27526356,1.575846789,24.91656939,g,1,2.095,0.891008176,-0.050475404,32.7646251,2.145475404,15.30996707
3,2109,15.67832582,12.4582847,1.258124641,40.59489521,g,1,2.109,1.024060062,-0.036475404,32.7646251,2.145475404,15.30996707
4,2070,17.12256397,13.53163174,0.881871939,57.71745918,g,1,2.07,1.118393259,-0.075475404,32.7646251,2.145475404,15.30996707
5,1959,2.52595447,14.42936479,0.421419207,60.24341365,g,1,1.959,0.164987583,-0.186475404,32.7646251,2.145475404,15.30996707
6,2138,21.50720257,12.04868273,0.679775513,81.75061622,g,1,2.138,1.404784378,-0.007475404,32.7646251,2.145475404,15.30996707
7,2220,29.12757269,13.6251027,0.5404195,110.8781889,g,1,2.22,1.902523536,0.074524596,32.7646251,2.145475404,15.30996707
8,1854,0.475216754,15.83974127,0.433706476,111.3534057,g,1,1.854,0.031039698,-0.291475404,32.7646251,2.145475404,15.30996707
9,1927,3.2637089,13.91917571,0.488852354,114.6171146,g,1,1.927,0.213175436,-0.218475404,32.7646251,2.145475404,15.30996707
10,2049,14.97135774,12.73523495,0.609066903,129.5884723,g,1,2.049,0.977883079,-0.096475404,32.7646251,2.145475404,15.30996707
11,2344,-5,12.95884723,0.812581798,124.5884723,g,1,2.344,-0.326584635,0.198524596,32.7646251,2.145475404,15.30996707
12,2017,14.79040496,11.32622475,0.800059869,139.3788773,g,1,2.017,0.9660638,-0.128475404,32.7646251,2.145475404,15.30996707
13,2239,18.96033851,11.61490644,1.068706128,158.3392158,g,1,2.239,1.238431045,0.093524596,32.7646251,2.145475404,15.30996707
14,2231,21.37406781,12.17993968,0.894255746,179.7132836,g,1,2.231,1.396088425,0.085524596,32.7646251,2.145475404,15.30996707
15,2142,21.13646618,12.83666311,0.73855745,200.8497498,g,1,2.142,1.380569016,-0.003475404,32.7646251,2.145475404,15.30996707
16,2170,25.25881112,13.38998332,0.539798768,226.1085609,g,1,2.17,1.64982792,0.024524596,32.7646251,2.145475404,15.30996707
17,2238,34.36191112,14.13178506,0.437566568,260.470472,g,1,2.238,2.244414437,0.092524596,32.7646251,2.145475404,15.30996707
18,2143,19.81397638,15.32179247,0.372835677,280.2844484,g,1,2.143,1.294188047,-0.002475404,32.7646251,2.145475404,15.30996707
19,2284,33.2681828,15.57135824,0.505995158,313.5526312,g,1,2.284,2.172975464,0.138524596,32.7646251,2.145475404,15.30996707
20,2191,23.97412561,16.50277006,0.693733756,337.5267568,g,1,2.191,1.56591621,0.045524596,32.7646251,2.145475404,15.30996707
21,2341,-5,16.87633784,0.582591401,332.5267568,g,1,2.341,-0.326584635,0.195524596,32.7646251,2.145475404,15.30996707
22,2098,1.973085737,15.83460747,0.241708029,334.4998425,g,1,2.098,0.128875897,-0.047475404,32.7646251,2.145475404,15.30996707
23,2140,19.25075011,15.2045383,0.372987722,353.7505926,g,1,2.14,1.257399838,-0.005475404,32.7646251,2.145475404,15.30996707
24,1960,0.722933968,15.38046055,0.349106912,354.4735266,g,1,1.96,0.047219825,-0.185475404,32.7646251,2.145475404,15.30996707
25,2143,21.7892586,14.76973028,0.430117204,376.2627852,g,1,2.143,1.423207411,-0.002475404,32.7646251,2.145475404,15.30996707
26,2371,-5,15.05051141,0.444910449,371.2627852,g,1,2.371,-0.326584635,0.225524596,32.7646251,2.145475404,15.30996707
27,2018,7.202908033,14.27933789,0.447979376,378.4656932,g,1,2.018,0.470471817,-0.127475404,32.7646251,2.145475404,15.30996707
28,2199,30.46430105,14.0172479,0.409504773,408.9299943,g,1,2.199,1.989834525,0.053524596,32.7646251,2.145475404,15.30996707
29,1870,0.128632748,14.60464265,0.369439121,409.0586271,g,1,1.87,0.008401896,-0.275475404,32.7646251,2.145475404,15.30996707
30,2042,7.509576431,14.1054699,0.410291302,416.5682035,g,1,2.042,0.490502455,-0.103475404,32.7646251,2.145475404,15.30996707
31,1989,7.454924513,nan,0.509487035,424.023128,g,2,1.989,0.486932759,-0.156475404,32.7646251,2.145475404,15.30996707
32,1906,11.92451904,7.454924513,1.221234497,435.947647,g,2,1.906,0.778872938,-0.239475404,32.7646251,2.145475404,15.30996707
33,2039,11.74839541,9.689721775,1.929566997,447.6960424,g,2,2.039,0.767369084,-0.106475404,32.7646251,2.145475404,15.30996707
34,1941,12.16653618,10.37594632,1.523006655,459.8625786,g,2,1.941,0.794680754,-0.204475404,32.7646251,2.145475404,15.30996707
35,1936,12.44857957,10.82359379,1.353993921,472.3111582,g,2,1.936,0.813102962,-0.209475404,32.7646251,2.145475404,15.30996707
36,2043,14.68645394,11.14859094,1.250373793,486.9976121,g,2,2.043,0.959274038,-0.102475404,32.7646251,2.145475404,15.30996707
37,2096,16.70803678,11.73823478,1.079378081,503.7056489,g,2,2.096,1.091317617,-0.049475404,32.7646251,2.145475404,15.30996707
38,2317,-5.00E+00,12.44820649,0.881519764,498.7056489,g,2,2.317,-0.326584635,0.171524596,32.7646251,2.145475404,15.30996707
39,1997,1.43E+01,10.26718068,0.917949696,512.9955545,g,2,1.997,0.934032055,-0.148475404,32.7646251,2.145475404,15.30996707
40,2171,22.98965314,10.71415011,0.699735736,535.9852076,g,2,2.171,1.501613494,0.025524596,32.7646251,2.145475404,15.30996707
41,2547,-5,11.94170042,0.554153104,530.9852076,g,2,2.547,-0.326584635,0.401524596,32.7646251,2.145475404,15.30996707
42,2122,20.45074618,10.40154583,0.517031952,551.4359538,g,2,2.122,1.335779893,-0.023475404,32.7646251,2.145475404,15.30996707
43,1885,1.39150972,11.23897919,0.465348288,552.8274635,g,2,1.885,0.090889139,-0.260475404,32.7646251,2.145475404,15.30996707
44,2020,11.59984423,10.48148154,0.562737223,564.4273078,g,2,2.02,0.757666178,-0.125475404,32.7646251,2.145475404,15.30996707
45,1917,4.71277356,10.56136459,0.554223933,569.1400813,g,2,1.917,0.307823886,-0.228475404,32.7646251,2.145475404,15.30996707
46,2157,24.0919011,10.17145852,0.535866117,593.2319824,g,2,2.157,1.573608943,0.011524596,32.7646251,2.145475404,15.30996707
47,2175,25.64958963,11.04148618,0.543477595,618.8815721,g,2,2.175,1.675352371,0.029524596,32.7646251,2.145475404,15.30996707
48,2102,18.47861138,11.90078639,0.52914315,637.3601834,g,2,2.102,1.206966109,-0.043475404,32.7646251,2.145475404,15.30996707
49,2050,1.33E+01,12.26622111,0.529821865,650.6432287,g,2,2.05,0.868715128,-0.095475404,32.7646251,2.145475404,15.30996707
50,2450,-5,12.31973817,0.537586647,645.6432287,g,2,2.45,-0.326584635,0.304524596,32.7646251,2.145475404,15.30996707
51,1978,7.132333199,11.45375126,0.521931622,652.7755619,g,2,1.978,0.465862086,-0.167475404,32.7646251,2.145475404,15.30996707
52,2025,11.10760498,11.24796945,0.532372856,663.8831669,g,2,2.025,0.725514623,-0.120475404,32.7646251,2.145475404,15.30996707
53,2069,15.41864414,11.24158924,0.542163178,679.301811,g,2,2.069,1.007098452,-0.076475404,32.7646251,2.145475404,15.30996707
54,1925,4.129929048,11.42320033,0.521276036,683.4317401,g,2,1.925,0.269754274,-0.220475404,32.7646251,2.145475404,15.30996707
55,2142,2.26E+01,11.11931402,0.539989393,706.0604331,g,2,2.142,1.476162548,-0.003475404,32.7646251,2.145475404,15.30996707
56,2080,16.35540678,11.57968918,0.535750274,722.4158399,g,2,2.08,1.068284909,-0.065475404,32.7646251,2.145475404,15.30996707
57,2008,9.280137587,11.76337063,0.520104274,731.6959775,g,2,2.008,0.606150068,-0.137475404,32.7646251,2.145475404,15.30996707
58,2187,26.88699796,11.67139904,0.530990499,758.5829754,g,2,2.187,1.75617608,0.041524596,32.7646251,2.145475404,15.30996707
59,2280,32.3240031,12.21481328,0.524320712,790.9069785,g,2,2.28,2.111304548,0.134524596,32.7646251,2.145475404,15.30996707
60,2478,-5,12.90823362,0.533708192,785.9069785,g,2,2.478,-0.326584635,0.332524596,32.7646251,2.145475404,15.30996707
61,2029,10.54365659,nan,0.505639716,796.4506351,g,3,2.029,0.688679247,-0.116475404,32.7646251,2.145475404,15.30996707
62,2088,17.46752326,10.54365659,0.553725763,813.9181584,g,3,2.088,1.14092494,-0.057475404,32.7646251,2.145475404,15.30996707
63,2103,18.54350317,14.00558993,0.526627271,832.4616615,g,3,2.103,1.211204641,-0.042475404,32.7646251,2.145475404,15.30996707
64,2176,25.97853064,15.51822767,0.526392364,858.4401922,g,3,2.176,1.696837787,0.030524596,32.7646251,2.145475404,15.30996707
65,2055,13.24866936,18.13330341,0.512788343,871.6888615,g,3,2.055,0.865362368,-0.090475404,32.7646251,2.145475404,15.30996707
66,1871,2.337634973,17.1563766,0.528528169,874.0264965,g,3,1.871,0.152687133,-0.274475404,32.7646251,2.145475404,15.30996707
67,2198,27.30831124,14.68658633,0.552418924,901.3348077,g,3,2.198,1.783694969,0.052524596,32.7646251,2.145475404,15.30996707
68,2266,31.69019583,16.48968989,0.530773497,933.0250036,g,3,2.266,2.069906205,0.120524596,32.7646251,2.145475404,15.30996707
69,2247,32.75970098,18.38975313,0.487493174,965.7847045,g,3,2.247,2.139762994,0.101524596,32.7646251,2.145475404,15.30996707
70,1944,5.317003634,19.986414,0.529196027,971.1017082,g,3,1.944,0.347290338,-0.201475404,32.7646251,2.145475404,15.30996707
71,2250,32.64330832,18.51947297,0.493941369,1003.745017,g,3,2.25,2.132160583,0.104524596,32.7646251,2.145475404,15.30996707
72,2105,18.68295405,19.803458,0.522091614,1022.427971,g,3,2.105,1.220313144,-0.040475404,32.7646251,2.145475404,15.30996707
73,2049,12.94582013,19.71008267,0.521743511,1035.373791,g,3,2.049,0.845581187,-0.096475404,32.7646251,2.145475404,15.30996707
74,2197,27.80378993,19.18975478,0.527287047,1063.177581,g,3,2.197,1.816058114,0.051524596,32.7646251,2.145475404,15.30996707
75,2147,23.14241398,19.80504301,0.525543235,1086.319995,g,3,2.147,1.511591362,0.001524596,32.7646251,2.145475404,15.30996707
76,2169,25.16605225,20.02753441,0.540058098,1111.486047,g,3,2.169,1.643769195,0.023524596,32.7646251,2.145475404,15.30996707
77,2238,30.61386736,20.34869177,0.52791038,1142.099914,g,3,2.238,1.999603737,0.092524596,32.7646251,2.145475404,15.30996707
78,2252,32.51700162,20.95252563,0.499142432,1174.616916,g,3,2.252,2.123910618,0.106524596,32.7646251,2.145475404,15.30996707
79,2221,30.39092551,21.59499652,0.502843211,1205.007841,g,3,2.221,1.98504186,0.075524596,32.7646251,2.145475404,15.30996707
80,2439,-5,22.05794015,0.517487741,1200.007841,g,3,2.439,-0.326584635,0.293524596,32.7646251,2.145475404,15.30996707
81,2214,29.43611168,20.70504314,0.516348484,1229.443953,g,3,2.214,1.922676355,0.068524596,32.7646251,2.145475404,15.30996707
82,2059,13.31136523,21.12080831,0.502302378,1242.755318,g,3,2.059,0.86945747,-0.086475404,32.7646251,2.145475404,15.30996707
83,2060,14.19207006,20.76583362,0.528074448,1256.947388,g,3,2.06,0.926982403,-0.085475404,32.7646251,2.145475404,15.30996707
84,1972,6.445165011,20.48001782,0.513538696,1263.392553,g,3,1.972,0.420978372,-0.173475404,32.7646251,2.145475404,15.30996707
85,2358,-5.00E+00,19.89523228,0.495551673,1258.392553,g,3,2.358,-0.326584635,0.212524596,32.7646251,2.145475404,15.30996707
86,1967,4.138118171,18.89942299,0.457659657,1262.530671,g,3,1.967,0.270289162,-0.178475404,32.7646251,2.145475404,15.30996707
87,2162,24.79834867,18.3316805,0.501938,1287.32902,g,3,2.162,1.619751927,0.016524596,32.7646251,2.145475404,15.30996707
88,2061,14.05010112,18.57118673,0.519576777,1301.379121,g,3,2.061,0.917709428,-0.084475404,32.7646251,2.145475404,15.30996707
89,2035,11.58059,18.40971938,0.519838395,1312.959711,g,3,2.035,0.756408551,-0.110475404,32.7646251,2.145475404,15.30996707
90,2142,22.49393566,18.17423216,0.490162454,1335.453647,g,3,2.142,1.469234751,-0.003475404,32.7646251,2.145475404,15.30996707
91,2197,28.11174313,nan,0.513606005,1363.56539,g,4,2.197,1.836172671,0.051524596,32.7646251,2.145475404,15.30996707
92,2472,-5,28.11174313,0.320905246,1358.56539,g,4,2.472,-0.326584635,0.326524596,32.7646251,2.145475404,15.30996707
93,2138,14.91596886,11.55587157,0.316079538,1373.481359,g,4,2.138,0.974265248,-0.007475404,32.7646251,2.145475404,15.30996707
94,2007,2.582713697,12.675904,0.362087408,1376.064073,g,4,2.007,0.168694922,-0.138475404,32.7646251,2.145475404,15.30996707
95,2254,42.06557182,10.15260642,0.338648285,1418.129644,g,4,2.254,2.74759388,0.108524596,32.7646251,2.145475404,15.30996707
96,2058,4.86187645,16.5351995,0.338455444,1422.991521,g,4,2.058,0.317562829,-0.087475404,32.7646251,2.145475404,15.30996707
97,2416,-5,14.58964566,0.354860367,1417.991521,g,4,2.416,-0.326584635,0.270524596,32.7646251,2.145475404,15.30996707
98,2010,1.921122439,11.79112485,0.340978953,1419.912643,g,4,2.01,0.125481814,-0.135475404,32.7646251,2.145475404,15.30996707
99,2058,7.374238555,10.55737455,0.379271302,1427.286882,g,4,2.058,0.481662601,-0.087475404,32.7646251,2.145475404,15.30996707
100,1965,0.000208487,10.20369277,0.213631757,1427.28709,g,4,1.965,1.36E-05,-0.180475404,32.7646251,2.145475404,15.30996707
101,2153,21.35899077,9.183344344,0.761091768,1448.646081,g,4,2.153,1.395103639,0.007524596,32.7646251,2.145475404,15.30996707
102,2069,17.31175724,10.29022129,0.722879423,1465.957838,g,4,2.069,1.130750782,-0.076475404,32.7646251,2.145475404,15.30996707
103,2145,18.35306626,10.87534929,0.340548698,1484.310905,g,4,2.145,1.198765887,-0.000475404,32.7646251,2.145475404,15.30996707
104,2098,19.01386897,11.45055828,0.707380943,1503.324774,g,4,2.098,1.24192749,-0.047475404,32.7646251,2.145475404,15.30996707
105,2147,22.02080215,11.99079476,0.679757023,1525.345576,g,4,2.147,1.438331124,0.001524596,32.7646251,2.145475404,15.30996707
106,2251,30.56091861,12.65946192,0.545448471,1555.906494,g,4,2.251,1.996145287,0.105524596,32.7646251,2.145475404,15.30996707
107,2279,31.53867462,13.77830296,0.541524472,1587.445169,g,4,2.279,2.060009305,0.133524596,32.7646251,2.145475404,15.30996707
108,2185,28.17784084,14.82303071,0.424378751,1615.62301,g,4,2.185,1.84048997,0.039524596,32.7646251,2.145475404,15.30996707
109,2329,-5,15.56496461,0.417541891,1610.62301,g,4,2.329,-0.326584635,0.183524596,32.7646251,2.145475404,15.30996707
110,2096,15.65981473,14.48259805,0.448367041,1626.282825,g,4,2.096,1.022850974,-0.049475404,32.7646251,2.145475404,15.30996707
111,2271,37.64663897,14.54145888,0.421920316,1663.929464,g,4,2.271,2.458962766,0.125524596,32.7646251,2.145475404,15.30996707
112,2015,3.828087555,15.64170555,0.380506377,1667.757551,g,4,2.015,0.250038915,-0.130475404,32.7646251,2.145475404,15.30996707
113,2029,2.316962996,15.10472292,0.328553171,1670.074514,g,4,2.029,0.151336903,-0.116475404,32.7646251,2.145475404,15.30996707
114,2163,20.34134075,14.54873335,0.309702945,1690.415855,g,4,2.163,1.328633867,0.017524596,32.7646251,2.145475404,15.30996707
115,2324,-5,14.790092,0.328202078,1685.415855,g,4,2.324,-0.326584635,0.178524596,32.7646251,2.145475404,15.30996707
116,2297,47.48461664,13.99848832,0.321750554,1732.900471,g,4,2.297,3.101549234,0.151524596,32.7646251,2.145475404,15.30996707
117,2395,-5,15.28641633,0.352682095,1727.900471,g,4,2.395,-0.326584635,0.249524596,32.7646251,2.145475404,15.30996707
118,2016,7.442638435,14.53506758,0.457099527,1735.34311,g,4,2.016,0.486130271,-0.129475404,32.7646251,2.145475404,15.30996707
119,2193,27.3168323,14.28176653,0.53461826,1762.659942,g,4,2.193,1.784251539,0.047524596,32.7646251,2.145475404,15.30996707
120,2343,-5,14.73125156,0.502941889,1757.659942,g,4,2.343,-0.326584635,0.197524596,32.7646251,2.145475404,15.30996707
121,1890,0.002319394,nan,0.278744301,1757.662262,g,5,1.89,0.000151496,-0.255475404,32.7646251,2.145475404,15.30996707
122,1865,2.237996299,0.002319394,0.531724067,1759.900258,g,5,1.865,0.146179041,-0.280475404,32.7646251,2.145475404,15.30996707
123,1875,2.578372013,1.120157846,0.534032078,1762.47863,g,5,1.875,0.168411336,-0.270475404,32.7646251,2.145475404,15.30996707
124,2103,18.18663758,1.606229235,0.506683222,1780.665267,g,5,2.103,1.187895277,-0.042475404,32.7646251,2.145475404,15.30996707
125,1930,9.78E-05,5.751331321,0.226645732,1780.665365,g,5,1.93,6.39E-06,-0.215475404,32.7646251,2.145475404,15.30996707
126,2377,-5,4.601084619,0.533787835,1775.665365,g,5,2.377,-0.326584635,0.231524596,32.7646251,2.145475404,15.30996707
127,1716,0.17322034,3.00090385,0.51012574,1775.838586,g,5,1.716,0.01131422,-0.429475404,32.7646251,2.145475404,15.30996707
128,2061,13.77075433,2.596949062,0.510274357,1789.60934,g,5,2.061,0.899463354,-0.084475404,32.7646251,2.145475404,15.30996707
129,2218,30.43247445,3.993674721,0.494240233,1820.041814,g,5,2.218,1.987755709,0.072524596,32.7646251,2.145475404,15.30996707
130,2019,1.675724304,6.931319136,0.323762624,1821.717539,g,5,2.019,0.109453162,-0.126475404,32.7646251,2.145475404,15.30996707
131,2109,1.887194297,6.405759653,0.228173523,1823.604733,g,5,2.109,0.123265732,-0.036475404,32.7646251,2.145475404,15.30996707
132,2117,19.89983482,5.994980984,0.516572117,1843.504568,g,5,2.117,1.299796056,-0.028475404,32.7646251,2.145475404,15.30996707
133,2123,18.14248211,7.153718803,0.413330405,1861.64705,g,5,2.123,1.185011178,-0.022475404,32.7646251,2.145475404,15.30996707
