trialnum,latency,getpoints,averagepoint,rad,totalpoint,participants,block,time,indexp,timesensitivity,optimaldeg,optimalt,optimalp
4,2313,19.60957622,13.44255269,1.036490287,59.9372343,l,1,2.313,0.579204189,0.013000017,13.54540979,2.299999983,33.85606768
5,2288,26.64345022,14.98430857,0.682559391,86.58068452,l,1,2.288,0.786962339,-0.011999983,13.54540979,2.299999983,33.85606768
6,2167,25.30840591,17.3161369,0.506127631,111.8890904,l,1,2.167,0.747529399,-0.132999983,13.54540979,2.299999983,33.85606768
7,2383,11.94674933,18.64818174,2.047625846,123.8358398,l,1,2.383,0.352868781,0.083000017,13.54540979,2.299999983,33.85606768
8,2266,14.27886686,17.69083425,1.605531385,138.1147066,l,1,2.266,0.421752077,-0.033999983,13.54540979,2.299999983,33.85606768
9,2342,18.66378266,17.26433833,1.102181871,156.7784893,l,1,2.342,0.551268471,0.042000017,13.54540979,2.299999983,33.85606768
10,2307,26.10078553,17.41983214,0.702494067,182.8792748,l,1,2.307,0.770933759,0.007000017,13.54540979,2.299999983,33.85606768
11,2513,13.44481093,18.28792748,0.424660283,196.3240857,l,1,2.513,0.397116731,0.213000017,13.54540979,2.299999983,33.85606768
12,2366,35.30494038,17.84764416,0.408227887,231.6290261,l,1,2.366,1.042795067,0.066000017,13.54540979,2.299999983,33.85606768
13,2107,15.79056836,19.30241884,1.237696953,247.4195945,l,1,2.107,0.466402906,-0.192999983,13.54540979,2.299999983,33.85606768
14,2407,19.40097105,19.0322765,0.992337442,266.8205655,l,1,2.407,0.573042659,0.107000017,13.54540979,2.299999983,33.85606768
15,2070,14.79308213,19.05861182,1.312544107,281.6136476,l,1,2.07,0.436940352,-0.229999983,13.54540979,2.299999983,33.85606768
16,2117,19.23467792,18.77424318,0.477345382,300.8483256,l,1,2.117,0.568130892,-0.182999983,13.54540979,2.299999983,33.85606768
17,2220,13.67091492,18.80302035,1.690784537,314.5192405,l,1,2.22,0.40379512,-0.079999983,13.54540979,2.299999983,33.85606768
18,2250,9.059433167,18.50113179,3.041592654,323.5786737,l,1,2.25,0.267586692,-0.049999983,13.54540979,2.299999983,33.85606768
19,2419,16.4188469,17.97659298,1.267911458,339.9975206,l,1,2.419,0.484960246,0.119000017,13.54540979,2.299999983,33.85606768
20,2209,12.78456665,17.89460634,1.855228191,352.7820872,l,1,2.209,0.377615226,-0.090999983,13.54540979,2.299999983,33.85606768
21,2267,20.58730086,17.63910436,0.964596498,373.3693881,l,1,2.267,0.608083049,-0.032999983,13.54540979,2.299999983,33.85606768
22,2189,27.08922949,17.77949467,0.52936344,400.4586175,l,1,2.189,0.800129234,-0.110999983,13.54540979,2.299999983,33.85606768
23,2244,23.31692798,18.20266443,0.122400918,423.7755455,l,1,2.244,0.688707507,-0.055999983,13.54540979,2.299999983,33.85606768
24,2252,47.04235775,18.42502372,0.271973966,470.8179033,l,1,2.252,1.389480852,-0.047999983,13.54540979,2.299999983,33.85606768
25,2436,24.80309731,19.61741264,0.411767906,495.6210006,l,1,2.436,0.732604198,0.136000017,13.54540979,2.299999983,33.85606768
26,2173,23.57985806,19.82484002,0.668130462,519.2008586,l,1,2.173,0.696473621,-0.126999983,13.54540979,2.299999983,33.85606768
27,2241,24.14862265,19.96926379,0.75668543,543.3494813,l,1,2.241,0.713273109,-0.058999983,13.54540979,2.299999983,33.85606768
28,2245,37.75578464,20.12405486,0.385882669,581.1052659,l,1,2.245,1.115185171,-0.054999983,13.54540979,2.299999983,33.85606768
29,2152,8.138188535,20.7537595,0.231465972,589.2434545,l,1,2.152,0.240376071,-0.147999983,13.54540979,2.299999983,33.85606768
30,2276,11.58588106,20.31873981,2.153743362,600.8293355,l,1,2.276,0.342209886,-0.023999983,13.54540979,2.299999983,33.85606768
31,2298,15.02726057,nan,1.49867827,615.8565961,l,2,2.298,0.443857234,-0.001999983,13.54540979,2.299999983,33.85606768
32,2228,21.72219275,15.02726057,0.870764761,637.5787888,l,2,2.228,0.641604127,-0.071999983,13.54540979,2.299999983,33.85606768
33,2221,28.59488382,18.37472666,0.560024831,666.1736727,l,2,2.221,0.844601449,-0.078999983,13.54540979,2.299999983,33.85606768
34,2164,25.11177797,21.78144571,0.448833878,691.2854506,l,2,2.164,0.741721638,-0.135999983,13.54540979,2.299999983,33.85606768
35,2188,20.20427152,22.61402878,0.923810912,711.4897222,l,2,2.188,0.596769587,-0.111999983,13.54540979,2.299999983,33.85606768
36,2209,26.57902402,22.13207733,0.610725964,738.0687462,l,2,2.209,0.785059395,-0.090999983,13.54540979,2.299999983,33.85606768
37,2372,34.87630514,22.87323511,0.401023334,772.9450513,l,2,2.372,1.030134553,0.072000017,13.54540979,2.299999983,33.85606768
38,2141,4.162781022,24.5879594,0.216550305,777.1078323,l,2,2.141,0.122955243,-0.158999983,13.54540979,2.299999983,33.85606768
39,2111,17.82825008,22.0348121,0.977711175,794.9360824,l,2,2.111,0.52658951,-0.188999983,13.54540979,2.299999983,33.85606768
40,2373,18.55848931,21.56741632,1.094089759,813.4945717,l,2,2.373,0.548158442,0.073000017,13.54540979,2.299999983,33.85606768
41,2093,11.67420173,21.26652362,0.378245642,825.1687735,l,2,2.093,0.344818596,-0.206999983,13.54540979,2.299999983,33.85606768
42,2046,14.4999077,20.39449436,0.595956981,839.6686812,l,2,2.046,0.428280917,-0.253999983,13.54540979,2.299999983,33.85606768
43,2081,17.98842674,19.9032788,0.751164967,857.6571079,l,2,2.081,0.531320616,-0.218999983,13.54540979,2.299999983,33.85606768
44,2359,34.80145053,19.75598249,0.434039539,892.4585584,l,2,2.359,1.027923587,0.059000017,13.54540979,2.299999983,33.85606768
45,2493,17.8996618,20.83065878,0.954986323,910.3582202,l,2,2.493,0.528698784,0.193000017,13.54540979,2.299999983,33.85606768
46,2050,16.40930603,20.63525898,0.836490024,926.7675263,l,2,2.05,0.484678439,-0.249999983,13.54540979,2.299999983,33.85606768
47,2128,20.63288481,20.37113692,0.478139348,947.4004111,l,2,2.128,0.609429453,-0.171999983,13.54540979,2.299999983,33.85606768
48,2252,27.53739198,20.38653386,0.634860318,974.937803,l,2,2.252,0.813366521,-0.047999983,13.54540979,2.299999983,33.85606768
49,2273,31.94966795,20.78380375,0.529246781,1006.887471,l,2,2.273,0.943691047,-0.026999983,13.54540979,2.299999983,33.85606768
50,2071,9.281736008,21.37148081,0.386437506,1016.169207,l,2,2.071,0.274152808,-0.228999983,13.54540979,2.299999983,33.85606768
51,2429,19.56727188,20.76699357,0.946523617,1035.736479,l,2,2.429,0.577954654,0.129000017,13.54540979,2.299999983,33.85606768
52,2498,18.76557036,20.70986397,0.809522169,1054.502049,l,2,2.498,0.554274954,0.198000017,13.54540979,2.299999983,33.85606768
53,2502,18.37722975,20.62148699,0.54995513,1072.879279,l,2,2.502,0.542804614,0.202000017,13.54540979,2.299999983,33.85606768
54,2081,12.8603522,20.52391059,0.428621508,1085.739631,l,2,2.081,0.379853689,-0.218999983,13.54540979,2.299999983,33.85606768
55,2262,40.01625615,20.20459565,0.378582069,1125.755887,l,2,2.262,1.181952273,-0.037999983,13.54540979,2.299999983,33.85606768
56,2201,23.9136557,20.99706207,0.716878148,1149.669543,l,2,2.201,0.706332936,-0.098999983,13.54540979,2.299999983,33.85606768
57,2199,25.40624954,21.10923875,0.640227798,1175.075793,l,2,2.199,0.750419387,-0.100999983,13.54540979,2.299999983,33.85606768
58,2204,24.57486035,21.2683873,0.219406681,1199.650653,l,2,2.204,0.725862808,-0.095999983,13.54540979,2.299999983,33.85606768
59,2322,20.34316095,21.38647562,0.983838655,1219.993814,l,2,2.322,0.600871937,0.022000017,13.54540979,2.299999983,33.85606768
60,2357,27.91720342,21.35049925,0.613889676,1247.911017,l,2,2.357,0.824584937,0.057000017,13.54540979,2.299999983,33.85606768
61,2156,22.68808703,nan,0.382313604,1270.599104,l,3,2.156,0.670133556,-0.143999983,13.54540979,2.299999983,33.85606768
62,2215,19.485433,22.68808703,1.009454072,1290.084537,l,3,2.215,0.575537395,-0.084999983,13.54540979,2.299999983,33.85606768
63,2304,29.05676603,21.08676002,0.608522111,1319.141303,l,3,2.304,0.858243973,0.004000017,13.54540979,2.299999983,33.85606768
64,2216,35.21969605,23.74342869,0.301841681,1354.360999,l,3,2.216,1.040277222,-0.083999983,13.54540979,2.299999983,33.85606768
65,2392,32.15128144,26.61249553,0.39479112,1386.512281,l,3,2.392,0.949646065,0.092000017,13.54540979,2.299999983,33.85606768
66,2239,30.39938285,27.72025271,0.535171735,1416.911664,l,3,2.239,0.897900581,-0.060999983,13.54540979,2.299999983,33.85606768
67,2338,17.36239317,28.1667744,1.220751439,1434.274057,l,3,2.338,0.512829586,0.038000017,13.54540979,2.299999983,33.85606768
68,2344,24.31805776,26.62329137,0.760151004,1458.592115,l,3,2.344,0.71827768,0.044000017,13.54540979,2.299999983,33.85606768
69,2100,2.41419379,26.33513717,0.246404179,1461.006308,l,3,2.1,0.071307566,-0.199999983,13.54540979,2.299999983,33.85606768
70,2020,5.335700716,23.67725457,0.404891786,1466.342009,l,3,2.02,0.157599541,-0.279999983,13.54540979,2.299999983,33.85606768
71,2296,42.69903214,21.84309918,0.36787167,1509.041041,l,3,2.296,1.261192899,-0.003999983,13.54540979,2.299999983,33.85606768
72,2272,36.35873048,23.73909309,0.443242278,1545.399772,l,3,2.272,1.073920658,-0.027999983,13.54540979,2.299999983,33.85606768
73,2216,21.4230066,24.79072954,0.87688518,1566.822778,l,3,2.216,0.632767125,-0.083999983,13.54540979,2.299999983,33.85606768
74,2245,31.04668119,24.53167393,0.526066419,1597.86946,l,3,2.245,0.917019705,-0.054999983,13.54540979,2.299999983,33.85606768
75,2474,15.25219445,24.99703159,0.350805884,1613.121654,l,3,2.474,0.450501062,0.174000017,13.54540979,2.299999983,33.85606768
76,2184,18.70414977,24.34737578,1.039274607,1631.825804,l,3,2.184,0.552460786,-0.115999983,13.54540979,2.299999983,33.85606768
77,2103,15.76393145,23.99467415,1.233017552,1647.589735,l,3,2.103,0.465616137,-0.196999983,13.54540979,2.299999983,33.85606768
78,2035,5.70349107,23.51051282,0.388318718,1653.293226,l,3,2.035,0.168462892,-0.264999983,13.54540979,2.299999983,33.85606768
79,2285,42.86149227,22.52123383,0.362925771,1696.154719,l,3,2.285,1.265991452,-0.014999983,13.54540979,2.299999983,33.85606768
80,2371,19.87238642,23.59177375,0.992420381,1716.027105,l,3,2.371,0.586966762,0.071000017,13.54540979,2.299999983,33.85606768
81,2249,23.66199235,23.40580438,0.785398163,1739.689097,l,3,2.249,0.698899606,-0.050999983,13.54540979,2.299999983,33.85606768
82,2391,31.37408929,23.41800381,0.432148909,1771.063187,l,3,2.391,0.926690293,0.091000017,13.54540979,2.299999983,33.85606768
83,2101,18.95702782,23.77964406,0.766733664,1790.020214,l,3,2.101,0.559929995,-0.198999983,13.54540979,2.299999983,33.85606768
84,2307,14.72741868,23.56996509,1.541144004,1804.747633,l,3,2.307,0.435000864,0.007000017,13.54540979,2.299999983,33.85606768
85,2340,37.19102051,23.20152566,0.418544227,1841.938654,l,3,2.34,1.098503845,0.040000017,13.54540979,2.299999983,33.85606768
86,2249,26.46603775,23.76110545,0.66939022,1868.404691,l,3,2.249,0.781722142,-0.050999983,13.54540979,2.299999983,33.85606768
87,2440,14.49064853,23.86514131,1.510142073,1882.89534,l,3,2.44,0.42800743,0.140000017,13.54540979,2.299999983,33.85606768
88,2201,15.42334648,23.51793787,1.410219046,1898.318686,l,3,2.201,0.455556346,-0.098999983,13.54540979,2.299999983,33.85606768
89,2254,38.23898696,23.22884532,0.39379062,1936.557673,l,3,2.254,1.129457423,-0.045999983,13.54540979,2.299999983,33.85606768
90,2222,22.56005947,23.74643642,0.817302228,1959.117733,l,3,2.222,0.666352031,-0.077999983,13.54540979,2.299999983,33.85606768
91,2169,25.26276359,nan,0.386648806,1984.380496,l,4,2.169,0.74618127,-0.130999983,13.54540979,2.299999983,33.85606768
92,2218,24.20115029,25.26276359,0.729277381,2008.581647,l,4,2.218,0.714824607,-0.081999983,13.54540979,2.299999983,33.85606768
93,2220,32.08569444,24.73195694,0.450134918,2040.667341,l,4,2.22,0.947708834,-0.079999983,13.54540979,2.299999983,33.85606768
94,2263,35.25153608,27.18320278,0.455100809,2075.918877,l,4,2.263,1.041217675,-0.036999983,13.54540979,2.299999983,33.85606768
95,2191,27.43256429,29.2002861,0.520728391,2103.351441,l,4,2.191,0.810270246,-0.108999983,13.54540979,2.299999983,33.85606768
96,2278,23.2373555,28.84674174,0.819531243,2126.588797,l,4,2.278,0.686357191,-0.021999983,13.54540979,2.299999983,33.85606768
97,2392,31.73404475,27.91184403,0.41279329,2158.322842,l,4,2.392,0.937322227,0.092000017,13.54540979,2.299999983,33.85606768
98,2325,22.79790414,28.45787271,0.840388539,2181.120746,l,4,2.325,0.673377202,0.025000017,13.54540979,2.299999983,33.85606768
99,2214,31.11603975,27.75037664,0.460846496,2212.236786,l,4,2.214,0.919068335,-0.085999983,13.54540979,2.299999983,33.85606768
100,2147,22.90585718,28.1243392,0.582211163,2235.142643,l,4,2.147,0.67656579,-0.152999983,13.54540979,2.299999983,33.85606768
101,2073,9.902416142,27.602491,0.392688516,2245.045059,l,4,2.073,0.292485714,-0.226999983,13.54540979,2.299999983,33.85606768
102,2356,34.32471947,25.99339329,0.44915587,2279.369778,l,4,2.356,1.013842476,0.056000017,13.54540979,2.299999983,33.85606768
103,2114,17.35333357,26.68767047,0.427832312,2296.723112,l,4,2.114,0.512561994,-0.185999983,13.54540979,2.299999983,33.85606768
104,2147,21.00224433,25.96964455,0.770323928,2317.725356,l,4,2.147,0.620339152,-0.152999983,13.54540979,2.299999983,33.85606768
105,2300,39.40387153,25.61483025,0.408002196,2357.129228,l,4,2.3,1.163864389,1.70E-08,13.54540979,2.299999983,33.85606768
106,2425,26.12330415,26.53409967,0.37160076,2383.252532,l,4,2.425,0.771598887,0.125000017,13.54540979,2.299999983,33.85606768
107,2255,29.88514721,26.50842495,0.567250866,2413.137679,l,4,2.255,0.882711705,-0.044999983,13.54540979,2.299999983,33.85606768
108,2234,33.95121301,26.70705567,0.43833656,2447.088892,l,4,2.234,1.002810289,-0.065999983,13.54540979,2.299999983,33.85606768
109,2330,38.97977766,27.10950886,0.401413539,2486.06867,l,4,2.33,1.151338012,0.030000017,13.54540979,2.299999983,33.85606768
110,2374,33.73892137,27.73425985,0.423097058,2519.807591,l,4,2.374,0.996539873,0.074000017,13.54540979,2.299999983,33.85606768
111,2221,33.42200487,28.03449292,0.415298222,2553.229596,l,4,2.221,0.987179172,-0.078999983,13.54540979,2.299999983,33.85606768
112,2316,40.70833931,28.29104111,0.387669578,2593.937935,l,4,2.316,1.202394197,0.016000017,13.54540979,2.299999983,33.85606768
113,2315,37.13422223,28.85546376,0.437791304,2631.072158,l,4,2.315,1.096826205,0.015000017,13.54540979,2.299999983,33.85606768
114,2184,28.08931326,29.21540978,0.39479112,2659.161471,l,4,2.184,0.829668511,-0.115999983,13.54540979,2.299999983,33.85606768
115,1997,12.98939588,29.16848909,0.716201885,2672.150867,l,4,1.997,0.383665227,-0.302999983,13.54540979,2.299999983,33.85606768
116,2157,23.08655458,28.52132536,0.389044057,2695.237421,l,4,2.157,0.681903014,-0.142999983,13.54540979,2.299999983,33.85606768
117,2325,32.92846099,28.31229571,0.509070888,2728.165882,l,4,2.325,0.972601464,0.025000017,13.54540979,2.299999983,33.85606768
118,2133,19.58350451,28.4832648,0.409156153,2747.749387,l,4,2.133,0.578434114,-0.166999983,13.54540979,2.299999983,33.85606768
119,2259,34.58444111,28.16541622,0.463647609,2782.333828,l,4,2.259,1.021513822,-0.040999983,13.54540979,2.299999983,33.85606768
120,2253,38.63199799,28.3867619,0.38605571,2820.965826,l,4,2.253,1.141065713,-0.046999983,13.54540979,2.299999983,33.85606768
121,2246,32.99287874,nan,0.48088728,2853.958705,l,5,2.246,0.974504158,-0.053999983,13.54540979,2.299999983,33.85606768
122,2331,35.68651219,32.99287874,0.45247489,2889.645217,l,5,2.331,1.054065479,0.031000017,13.54540979,2.299999983,33.85606768
123,2215,32.33189581,34.33969547,0.425205019,2921.977113,l,5,2.215,0.954980836,-0.084999983,13.54540979,2.299999983,33.85606768
124,2375,32.36595238,33.67042892,0.456212802,2954.343065,l,5,2.375,0.955986758,0.075000017,13.54540979,2.299999983,33.85606768
125,NA,NA,NA,NA,NA,l,5,NA,NA,NA,NA,NA,NA
126,2082,10.56872444,26.67544783,0.384773777,2964.91179,l,5,2.082,0.312166331,-0.217999983,13.54540979,2.299999983,33.85606768
127,2187,27.44425823,23.99099393,0.49999523,2992.356048,l,5,2.187,0.810615648,-0.112999983,13.54540979,2.299999983,33.85606768
128,2223,36.01200095,24.4843174,0.349942649,3028.368049,l,5,2.223,1.063679376,-0.076999983,13.54540979,2.299999983,33.85606768
129,2434,25.35858366,25.92527784,0.478627762,3053.726632,l,5,2.434,0.749011489,0.134000017,13.54540979,2.299999983,33.85606768
130,2189,28.88614349,25.86231182,0.364278089,3082.612776,l,5,2.189,0.853204328,-0.110999983,13.54540979,2.299999983,33.85606768
131,2270,39.06258585,26.16469499,0.400240657,3121.675362,l,5,2.27,1.153783901,-0.029999983,13.54540979,2.299999983,33.85606768
132,2264,37.62844138,27.33723052,0.415902352,3159.303803,l,5,2.264,1.111423859,-0.035999983,13.54540979,2.299999983,33.85606768
133,2412,28.29439714,28.19483143,0.452971858,3187.5982,l,5,2.412,0.835726033,0.112000017,13.54540979,2.299999983,33.85606768
134,2188,28.75458491,28.20249033,0.405785441,3216.352785,l,5,2.188,0.849318509,-0.111999983,13.54540979,2.299999983,33.85606768
135,2260,34.45079343,28.24192566,0.467244716,3250.803579,l,5,2.26,1.017566297,-0.039999983,13.54540979,2.299999983,33.85606768
136,2264,34.8380357,28.65585017,0.463647609,3285.641614,l,5,2.264,1.029004196,-0.035999983,13.54540979,2.299999983,33.85606768
137,2233,33.08585812,29.04223677,0.456479273,3318.727472,l,5,2.233,0.977250472,-0.066999983,13.54540979,2.299999983,33.85606768
138,2156,24.10594261,29.28009685,0.467060565,3342.833415,l,5,2.156,0.712012477,-0.143999983,13.54540979,2.299999983,33.85606768
139,2226,32.30550685,28.99264384,0.460336363,3375.138922,l,5,2.226,0.95420139,-0.073999983,13.54540979,2.299999983,33.85606768
140,2182,27.72014628,29.16700505,0.426047783,3402.859068,l,5,2.182,0.818764499,-0.117999983,13.54540979,2.299999983,33.85606768
141,2093,15.83445729,29.09466211,0.463647609,3418.693525,l,5,2.093,0.467699245,-0.206999983,13.54540979,2.299999983,33.85606768
142,2325,38.94945288,28.46322378,0.405741404,3457.642978,l,5,2.325,1.150442315,0.025000017,13.54540979,2.299999983,33.85606768
143,2404,29.46448293,28.93987056,0.443448336,3487.107461,l,5,2.404,0.870286627,0.104000017,13.54540979,2.299999983,33.85606768
144,2445,21.5711269,28.96267979,0.359505964,3508.678588,l,5,2.445,0.637142125,0.145000017,13.54540979,2.299999983,33.85606768
145,2199,30.19270368,28.65469842,0.425449637,3538.871292,l,5,2.199,0.891795939,-0.100999983,13.54540979,2.299999983,33.85606768
146,2492,18.67679272,28.71621863,0.502843211,3557.548085,l,5,2.492,0.551652746,0.192000017,13.54540979,2.299999983,33.85606768
147,2271,40.29767463,28.33008687,0.384303827,3597.845759,l,5,2.271,1.190264475,-0.028999983,13.54540979,2.299999983,33.85606768
148,2297,37.76800699,28.77333086,0.430872465,3635.613766,l,5,2.297,1.115546181,-0.002999983,13.54540979,2.299999983,33.85606768
149,2166,25.30524987,29.09456929,0.429440425,3660.919016,l,5,2.166,0.747436179,-0.133999983,13.54540979,2.299999983,33.85606768
150,2375,32.20012357,28.96390311,0.460680259,3693.11914,l,5,2.375,0.951088705,0.075000017,13.54540979,2.299999983,33.85606768
1,2051,5.112894292,0,0.352990388,5.112894292,m,1,2.051,0.104082763,-0.248999983,10.74129217,2.299999983,49.12335267
2,2111,17.35659853,5.112894292,0.439430891,22.46949282,m,1,2.111,0.353326831,-0.188999983,10.74129217,2.299999983,49.12335267
3,2181,22.34171022,11.23474641,0.766430249,44.81120304,m,1,2.181,0.454808335,-0.118999983,10.74129217,2.299999983,49.12335267
4,2315,28.72883914,14.93706768,0.616051358,73.54004218,m,1,2.315,0.584830586,0.015000017,10.74129217,2.299999983,49.12335267
5,2306,37.93618024,18.38501055,0.428058926,111.4762224,m,1,2.306,0.772263662,0.006000017,10.74129217,2.299999983,49.12335267
6,2204,27.94158456,22.29524448,0.243355288,139.417807,m,1,2.204,0.56880451,-0.095999983,10.74129217,2.299999983,49.12335267
7,2167,25.13351049,23.23630116,0.399678069,164.5513175,m,1,2.167,0.51164078,-0.132999983,10.74129217,2.299999983,49.12335267
8,2346,38.15339425,23.50733107,0.39514788,202.7047117,m,1,2.346,0.77668547,0.046000017,10.74129217,2.299999983,49.12335267
9,2262,45.5050881,25.33808896,0.312552391,248.2097998,m,1,2.262,0.926343289,-0.037999983,10.74129217,2.299999983,49.12335267
10,2099,1.319590265,27.57886665,0.228686826,249.5293901,m,1,2.099,0.026862789,-0.200999983,10.74129217,2.299999983,49.12335267
11,2513,12.27273184,24.95293901,0.402242084,261.8021219,m,1,2.513,0.24983498,0.213000017,10.74129217,2.299999983,49.12335267
12,2149,21.89211182,23.8001929,0.39721326,283.6942337,m,1,2.149,0.445655897,-0.150999983,10.74129217,2.299999983,49.12335267
13,2319,34.95082314,23.64118614,0.472697136,318.6450569,m,1,2.319,0.711490996,0.019000017,10.74129217,2.299999983,49.12335267
14,2229,36.09216112,24.51115822,0.375488498,354.737218,m,1,2.229,0.734725119,-0.070999983,10.74129217,2.299999983,49.12335267
15,2387,32.15293463,25.33837271,0.422633904,386.8901526,m,1,2.387,0.654534613,0.087000017,10.74129217,2.299999983,49.12335267
16,2342,37.72170912,25.79267684,0.407560819,424.6118617,m,1,2.342,0.767897692,0.042000017,10.74129217,2.299999983,49.12335267
17,2153,23.2227321,26.53824136,0.424194408,447.8345938,m,1,2.153,0.472743224,-0.146999983,10.74129217,2.299999983,49.12335267
18,NA,NA,NA,NA,NA,m,1,NA,NA,NA,NA,NA,NA
19,2444,24.01612643,25.09812981,0.451883446,475.782463,m,1,2.444,0.488894286,0.144000017,10.74129217,2.299999983,49.12335267
20,2243,27.77590503,25.04118226,0.618506315,503.558368,m,1,2.243,0.565431786,-0.056999983,10.74129217,2.299999983,49.12335267
21,2088,13.13335411,25.1779184,0.415753979,516.6917221,m,1,2.088,0.267354596,-0.211999983,10.74129217,2.299999983,49.12335267
22,2276,37.50684121,24.60436772,0.427580782,554.1985634,m,1,2.276,0.763523643,-0.023999983,10.74129217,2.299999983,49.12335267
23,2216,33.30389755,25.19084379,0.397974901,587.5024609,m,1,2.216,0.677964669,-0.083999983,10.74129217,2.299999983,49.12335267
24,2211,33.33252667,25.54358526,0.281881733,620.8349876,m,1,2.211,0.67854747,-0.088999983,10.74129217,2.299999983,49.12335267
25,2195,18.82927732,25.86812448,0.211827547,639.6642649,m,1,2.195,0.383306031,-0.104999983,10.74129217,2.299999983,49.12335267
26,2257,35.57635491,25.5865706,0.44288382,675.2406198,m,1,2.257,0.724224895,-0.042999983,10.74129217,2.299999983,49.12335267
27,2407,29.0724329,25.97079307,0.44372271,704.3130527,m,1,2.407,0.591825096,0.107000017,10.74129217,2.299999983,49.12335267
28,2228,34.57249087,26.08566862,0.408368018,738.8855436,m,1,2.228,0.703789318,-0.071999983,10.74129217,2.299999983,49.12335267
29,2245,36.21067539,26.38876941,0.413689213,775.096219,m,1,2.245,0.737137704,-0.054999983,10.74129217,2.299999983,49.12335267
30,2298,36.50697908,26.72745583,0.450374052,811.603198,m,1,2.298,0.743169533,-0.001999983,10.74129217,2.299999983,49.12335267
31,2295,36.52971451,nan,0.449759613,848.1329125,m,2,2.295,0.743632357,-0.004999983,10.74129217,2.299999983,49.12335267
32,2254,33.93423093,36.52971451,0.471027549,882.0671435,m,2,2.254,0.690796313,-0.045999983,10.74129217,2.299999983,49.12335267
33,2279,40.57216719,35.23197272,0.386711971,922.6393107,m,2,2.279,0.825924229,-0.020999983,10.74129217,2.299999983,49.12335267
34,2405,29.89653641,37.01203755,0.336035297,952.5358471,m,2,2.405,0.608601302,0.105000017,10.74129217,2.299999983,49.12335267
35,2217,35.46500421,35.23316226,0.287575831,988.0008513,m,2,2.217,0.721958138,-0.082999983,10.74129217,2.299999983,49.12335267
36,2263,42.19309729,35.27953065,0.351618647,1030.193949,m,2,2.263,0.858921368,-0.036999983,10.74129217,2.299999983,49.12335267
37,2312,38.48323746,36.43179176,0.41878994,1068.677186,m,2,2.312,0.783400061,0.012000017,10.74129217,2.299999983,49.12335267
38,2365,37.80783123,36.72485543,0.183110817,1106.485017,m,2,2.365,0.769650872,0.065000017,10.74129217,2.299999983,49.12335267
39,2290,46.62985516,36.86022741,0.327621328,1153.114872,m,2,2.29,0.949240079,-0.009999983,10.74129217,2.299999983,49.12335267
40,2291,83.37771951,37.9457416,0.162863838,1236.492592,m,2,2.291,1.697313294,-0.008999983,10.74129217,2.299999983,49.12335267
41,2282,63.11928643,42.48893939,0.218668946,1299.611878,m,2,2.282,1.284914058,-0.017999983,10.74129217,2.299999983,49.12335267
42,2267,60.7280403,44.36442549,0.202168793,1360.339919,m,2,2.267,1.23623566,-0.032999983,10.74129217,2.299999983,49.12335267
43,2270,59.28295728,45.72806005,0.219113786,1419.622876,m,2,2.27,1.206818225,-0.029999983,10.74129217,2.299999983,49.12335267
44,2282,62.22215422,46.77074446,0.222760098,1481.84503,m,2,2.282,1.266651212,-0.017999983,10.74129217,2.299999983,49.12335267
45,2304,85.9483496,47.87441658,0.160108398,1567.79338,m,2,2.304,1.749643396,0.004000017,10.74129217,2.299999983,49.12335267
46,2239,35.78957931,50.41267878,0.159913123,1603.582959,m,2,2.239,0.728565486,-0.060999983,10.74129217,2.299999983,49.12335267
47,2180,19.24132019,49.49873507,0.250343419,1622.824279,m,2,2.18,0.391693953,-0.119999983,10.74129217,2.299999983,49.12335267
48,2351,42.83189831,47.71888713,0.316981115,1665.656178,m,2,2.351,0.871925387,0.051000017,10.74129217,2.299999983,49.12335267
49,2303,48.89881003,47.44738775,0.310168061,1714.554988,m,2,2.303,0.995429004,0.003000017,10.74129217,2.299999983,49.12335267
50,2231,39.15449418,47.5237784,0.216385845,1753.709482,m,2,2.231,0.797064778,-0.068999983,10.74129217,2.299999983,49.12335267
51,2329,50.87879229,47.10531419,0.277561652,1804.588274,m,2,2.329,1.035735338,0.029000017,10.74129217,2.299999983,49.12335267
52,2246,47.96093635,47.28500362,0.20401798,1852.54921,m,2,2.246,0.976336788,-0.053999983,10.74129217,2.299999983,49.12335267
53,2341,49.94668352,47.31572784,0.262239587,1902.495894,m,2,2.341,1.016760478,0.041000017,10.74129217,2.299999983,49.12335267
54,2294,62.64920931,47.43011721,0.228798845,1965.145103,m,2,2.294,1.275344737,-0.005999983,10.74129217,2.299999983,49.12335267
55,2235,41.9905979,48.06424605,0.258343602,2007.135701,m,2,2.235,0.854799105,-0.064999983,10.74129217,2.299999983,49.12335267
56,2266,37.60606262,47.82130013,0.41822433,2044.741764,m,2,2.266,0.765543485,-0.033999983,10.74129217,2.299999983,49.12335267
57,2273,60.98944825,47.42840638,0.215766196,2105.731212,m,2,2.273,1.24155712,-0.026999983,10.74129217,2.299999983,49.12335267
58,2317,59.70867075,47.93066719,0.235908617,2165.439883,m,2,2.317,1.215484439,0.017000017,10.74129217,2.299999983,49.12335267
59,2272,51.98881912,48.35131017,0.270513387,2217.428702,m,2,2.272,1.058332062,-0.027999983,10.74129217,2.299999983,49.12335267
60,2323,72.16770319,48.47674151,0.17443839,2289.596405,m,2,2.323,1.469111925,0.023000017,10.74129217,2.299999983,49.12335267
